Time,Subject,Phase,Recording,Alarms,f,TVb,MVb,Penh,PAU,Rpef,Comp,PIFb,PEFb,Ti,Te,EF50,EIP,EEP,Tr,TB,TP,Tbody,Tc,RH,Rinx,BFCF
2025-12-30 10:49:59.104000,1e,Toxicity,Original,,405.5140686035156,0.1254619061946869,50.87656784057617,0.9040693044662476,1.8900588750839233,0.3768104314804077,11.153897285461426,5.245119094848633,2.466224193572998,0.06834470480680466,0.07961563020944595,0.15119150280952454,3.0955429077148438,40.49573516845703,0.02771168202161789,2.906572103500366,23.628164291381836,37,25,30,99.04762268066406,
2025-12-30 10:50:01.108000,1e,Toxicity,Original,,248.59942626953125,0.20533378422260284,51.045860290527344,0.8189880847930908,0.9433098435401917,0.36385101079940796,11.153897285461426,3.7613348960876465,3.34443998336792,0.08744297176599503,0.15390914678573608,0.22494550049304962,3.520571231842041,0,0.0797988548874855,12.356693267822266,35.48701858520508,37,25,30,83.33333587646484,
2025-12-30 10:50:03.106000,1e,Toxicity,Original,,240.460693359375,0.2795463502407074,67.21990203857422,1.2469404935836792,1.481652021408081,0.5167224407196045,11.153897285461426,4.553739547729492,3.805142402648926,0.09469903260469437,0.1548219919204712,0.11970510333776474,6.756460666656494,58.07970428466797,0.06330793350934982,9.567825317382812,,37,25,30,92.85713958740234,
2025-12-30 10:50:33.104000,1e,Toxicity,Original,,121.58818817138672,0.5007455348968506,60.88473892211914,1.5084534883499146,1.4872477054595947,0.392242968082428,11.153897285461426,6.0626444816589355,6.149520397186279,0.1671406477689743,0.3263283371925354,0.5443458557128906,51.8016242980957,124.59759521484375,0.14017228782176971,21.22919464111328,30.713748931884766,37,25,30,96.7741928100586,
2025-12-30 10:50:35.108000,1e,Toxicity,Original,,171.7052459716797,0.37440982460975647,64.28813171386719,0.5325479507446289,0.6103931069374084,0.6054871082305908,11.153897285461426,3.907900094985962,3.3348934650421143,0.16776412725448608,0.1816719025373459,0.2971917688846588,12.26346206665039,0,0.11547722667455673,17.068910598754883,11.505563735961914,37,25,30,50,
2025-12-30 10:50:43.107000,1e,Toxicity,Original,,63.87580871582031,2.350041389465332,150.1107940673828,0.43971869349479675,1.3736729621887207,0.43943357467651367,11.153897285461426,29.22589683532715,9.687555313110352,0.18835599720478058,0.7509667277336121,0.8652325868606567,48.21937942504883,0,0.32093149423599243,13.494123458862305,26.770755767822266,37,25,30,95.45454406738281,
2025-12-30 10:50:51.106000,1e,Toxicity,Original,,247.22128295898438,0.12945674359798431,32.004459381103516,1.4043610095977783,0.8903063535690308,0.44939130544662476,11.153897285461426,1.6280683279037476,2.5257060527801514,0.13143594563007355,0.11126160621643066,0.22497358918190002,5.238476276397705,0,0.059953466057777405,11.100014686584473,17.945459365844727,37,25,30,95.23809814453125,
2025-12-30 10:50:53.104000,1e,Toxicity,Original,,307.47735595703125,0.12209223210811615,37.97859573364258,0.7734222412109375,0.6840153932571411,0.5662938356399536,11.153897285461426,2.2147722244262695,2.464986801147461,0.09464450180530548,0.10185720026493073,0.21947571635246277,9.302197456359863,0,0.06355785578489304,19.748661041259766,15.583782196044922,37,25,30,75,
2025-12-30 10:50:55.108000,1e,Toxicity,Original,,240.61053466796875,0.12204516679048538,29.14621925354004,1.786503553390503,1.4728755950927734,0.4591577351093292,11.153897285461426,1.7733591794967651,1.8539769649505615,0.11508475989103317,0.14276129007339478,0.15651550889015198,9.260716438293457,43.56532669067383,0.060258686542510986,15.311880111694336,27.78841781616211,37,25,30,62.5,
2025-12-30 10:50:55.108000,Measuring Baseline.,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-30 10:50:55.108000,Create measurement 'Baseline'. Duration: 00:08:00,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-30 10:50:57.106000,1e,Toxicity,Original,,87.5707778930664,0.2075248807668686,18.173114776611328,0.7575991749763489,1.379591941833496,0.38880226016044617,11.153897285461426,2.9504282474517822,1.6079095602035522,0.13475175201892853,0.5504083037376404,0.14335498213768005,4.52457857131958,278.4972229003906,0.23208217322826385,,16.60078239440918,37,25,30,50,
2025-12-30 10:50:59.105000,1e,Toxicity,Original,,142.60360717773438,0.1529145985841751,22.304489135742188,2.4368715286254883,1.5524587631225586,0.5281218886375427,11.153897285461426,1.8367903232574463,2.5578250885009766,0.14554518461227417,0.2772589921951294,0.1970335990190506,24.868671417236328,97.70286560058594,0.13174781203269958,22.64769172668457,24.13987922668457,37,25,30,77.77777862548828,
2025-12-30 10:51:01.103000,1e,Toxicity,Original,,124.93869018554688,0.13831473886966705,17.28086280822754,1.0551801919937134,1.0825579166412354,0.5337389707565308,11.153897285461426,2.3501603603363037,2.2888453006744385,0.11676200479269028,0.3634735345840454,0.1735600084066391,8.607909202575684,125.30015563964844,0.17640836536884308,,,37,25,30,80,
2025-12-30 10:51:03.107000,1e,Toxicity,Original,,158.92823791503906,0.19948244094848633,30.667335510253906,2.5134968757629395,2.3027360439300537,0.3315765857696533,11.153897285461426,2.9914488792419434,2.8521392345428467,0.11774466186761856,0.2712721526622772,0.16460299491882324,7.100478649139404,133.7218475341797,0.11492808163166046,2.9541072845458984,7.7343292236328125,37,25,30,66.66666412353516,
2025-12-30 10:51:05.105000,1e,Toxicity,Original,,155.826171875,0.1813095360994339,27.650239944458008,4.619735240936279,3.225712537765503,0.4020448327064514,11.153897285461426,2.3801629543304443,2.8708603382110596,0.14491800963878632,0.2878642678260803,0.24958546459674835,9.772940635681152,126.09481048583984,0.10766623914241791,9.480583190917969,17.037134170532227,37,25,30,40,
2025-12-30 10:51:07.103000,1e,Toxicity,Original,,290.4690246582031,0.15106211602687836,43.87886428833008,0.5453536510467529,0.6616462469100952,0.3528134226799011,11.153897285461426,2.7020819187164307,2.1053457260131836,0.09318811446428299,0.11337436735630035,0.16482341289520264,5.309823513031006,0,0.06922119855880737,13.813673973083496,11.935017585754395,37,25,30,66.66666412353516,
2025-12-30 10:51:11.106000,1e,Toxicity,Original,,197.8560028076172,0.20351266860961914,38.341827392578125,1.2816712856292725,1.1857647895812988,0.38888686895370483,11.153897285461426,2.4137792587280273,2.136812686920166,0.17875245213508606,0.19558313488960266,0.17521508038043976,8.471993446350098,36.43019104003906,0.08375382423400879,10.423013687133789,17.434864044189453,37,25,30,71.42857360839844,
2025-12-30 10:51:17.107000,1e,Toxicity,Original,,219.09036254882812,0.19320878386497498,44.341651916503906,2.6154110431671143,2.819437026977539,0.25930100679397583,11.153897285461426,2.9115965366363525,2.58957576751709,0.11473920196294785,0.16674499213695526,0.2249087691307068,4.445003986358643,66.01708984375,0.04938667267560959,10.434647560119629,32.1418571472168,37,25,30,81.81818389892578,
2025-12-30 10:51:21.103000,1e,Toxicity,Original,,198.95675659179688,0.2915215790271759,55.674869537353516,0.6904212236404419,0.720129668712616,0.5195472240447998,11.153897285461426,2.837212324142456,2.4821674823760986,0.18802548944950104,0.13683980703353882,0.22165189683437347,8.31060791015625,0,0.08375322818756104,12.794305801391602,10.804780960083008,37,25,30,78.57142639160156,
2025-12-30 10:51:25.105000,1e,Toxicity,Original,,159.48709106445312,0.23245704174041748,36.63775634765625,2.8138866424560547,2.45373797416687,0.17255958914756775,11.153897285461426,3.002673387527466,2.6826415061950684,0.12289835512638092,0.2565228343009949,0.19812001287937164,4.580780506134033,172.5621337890625,0.13105610013008118,8.22977066040039,10.97661018371582,37,25,30,71.42857360839844,
2025-12-30 10:51:27.104000,1e,Toxicity,Original,,181.3924102783203,0.17009687423706055,32.033050537109375,0.4436379075050354,0.6183425784111023,0.6711605191230774,11.153897285461426,2.1792938709259033,1.5905812978744507,0.1307247430086136,0.21437665820121765,0.10607998073101044,14.173171043395996,0,0.13375215232372284,10.39521598815918,8.042366027832031,37,25,30,57.14285659790039,
2025-12-30 10:51:31.106000,1e,Toxicity,Original,,205.30419921875,0.12029756605625153,24.697595596313477,0.6309557557106018,0.627644419670105,0.29247623682022095,11.153897285461426,1.8276299238204956,1.700437068939209,0.11445703357458115,0.17779222130775452,0.07840760052204132,4.377475738525391,0,0.11020608246326447,2.1697895526885986,10.978999137878418,37,25,30,87.5,
2025-12-30 10:51:33.104000,1e,Toxicity,Original,,236.54653930664062,0.14863547682762146,34.21243667602539,1.8155494928359985,2.431936740875244,0.36470893025398254,11.153897285461426,2.270970106124878,2.0722858905792236,0.12482774257659912,0.20055072009563446,0.17961828410625458,17.724735260009766,102.95350646972656,0.060503311455249786,18.403169631958008,15.30452823638916,37,25,30,66.66666412353516,
2025-12-30 10:51:35.102000,1e,Toxicity,Original,,289.7413330078125,0.22010864317417145,63.77457046508789,0.6387285590171814,0.9490200281143188,0.2949552536010742,11.153897285461426,3.5593626499176025,2.319061517715454,0.10537092387676239,0.10171034187078476,0.18999138474464417,8.514494895935059,0,0.05366941913962364,16.867767333984375,16.901968002319336,37,25,30,66.66666412353516,
2025-12-30 10:51:37.107000,1e,Toxicity,Original,,118.10111999511719,0.3345980942249298,39.51640701293945,1.0863577127456665,0.9407555460929871,0.3597680330276489,11.153897285461426,2.397216320037842,2.967588424682617,0.2967919707298279,0.21124722063541412,0.2085510939359665,6.592715740203857,0,0.1106775552034378,,36.0756721496582,37,25,30,75,
