Time,Subject,Phase,Recording,Alarms,f,TVb,MVb,Penh,PAU,Rpef,Comp,PIFb,PEFb,Ti,Te,EF50,EIP,EEP,Tr,TB,TP,Tbody,Tc,RH,Rinx,BFCF
2025-12-17 10:50:30.218000,3b,Toxicity,Original,,324.8211669921875,0.12207997590303421,39.89811706542969,0.483421266078949,0.7212752103805542,0.527039110660553,11.153897285461426,2.146087646484375,1.3717682361602783,0.0969536229968071,0.09089766442775726,0.10122574120759964,4.1844024658203125,0,0.05474555864930153,14.83520793914795,12.91238021850586,37,25,30,87.5,
2025-12-17 10:50:32.218000,3b,Toxicity,Original,,261.4329833984375,0.11529014259576797,30.06369400024414,0.5206815600395203,0.8913622498512268,0.3310732841491699,11.153897285461426,2.0556304454803467,1.137967824935913,0.09896424412727356,0.15708094835281372,0.10048156976699829,5.215960502624512,84.19749450683594,0.08646407723426819,5.139752388000488,17.09168815612793,37,25,30,71.42857360839844,
2025-12-17 10:50:34.218000,3b,Toxicity,Original,,273.401611328125,0.13542599976062775,37.66967010498047,1.39718759059906,1.5073199272155762,0.4901455342769623,11.153897285461426,2.506596565246582,2.1669211387634277,0.1004449725151062,0.13688355684280396,0.1573677361011505,5.255043983459473,30.988239288330078,0.07100419700145721,13.678815841674805,17.7525577545166,37,25,30,44.44444274902344,
2025-12-17 10:50:36.218000,3b,Toxicity,Original,,166.9157257080078,0.12320774048566818,20.565309524536133,0.6265670657157898,0.41728565096855164,0.7745091319084167,11.153897285461426,1.1158246994018555,1.666528582572937,0.19936144351959229,0.16010139882564545,0.13497082889080048,64.2840805053711,15.82925796508789,0.11585651338100433,25.045886993408203,10.299215316772461,37,25,30,0,
2025-12-17 10:50:36.218000,FinePointe Series WBP [SN 139781]  Site 2 Bias Flow is out of range.,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-17 10:50:38.218000,3b,Toxicity,Original,,189.59414672851562,0.16725490987300873,31.710552215576172,0.9917952418327332,0.8555314540863037,0.469653457403183,11.153897285461426,1.9611279964447021,2.3256757259368896,0.21000398695468903,0.10646147280931473,0.2084825336933136,77.31427001953125,0,0.0589568093419075,30.588504791259766,11.048861503601074,37,25,30,90.90908813476562,
2025-12-17 10:50:40.218000,3b,Toxicity,Original,,300.24334716796875,0.13998231291770935,41.11307144165039,0.6755213141441345,0.7167221307754517,0.48400628566741943,11.153897285461426,2.203606128692627,2.1415352821350098,0.10983458161354065,0.0965714305639267,0.18899914622306824,9.03795051574707,0,0.05885174870491028,16.025470733642578,13.749082565307617,37,25,30,70,
2025-12-17 10:50:42.218000,3b,Toxicity,Original,,238.4643096923828,0.1033267006278038,24.63973045349121,1.1160731315612793,0.758041262626648,0.5118926763534546,11.153897285461426,1.201047420501709,1.8429503440856934,0.16174739599227905,0.08986258506774902,0.165129154920578,83.98297119140625,0,0.052204739302396774,11.912571907043457,5.299302577972412,37,25,30,50,
2025-12-17 10:50:44.218000,3b,Toxicity,Original,,177.29299926757812,0.13526323437690735,23.352928161621094,4.288218975067139,3.800597906112671,0.41958388686180115,11.153897285461426,2.240935802459717,2.421077013015747,0.12040736526250839,0.22960558533668518,0.1673259735107422,7.0475239753723145,101.75200653076172,0.0805593729019165,8.396915435791016,40.712745666503906,37,25,30,66.66666412353516,
2025-12-17 10:50:44.218000,FinePointe Series WBP [SN 139781]  Site 2 Bias Flow is out of range.,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-17 10:50:48.218000,3b,Toxicity,Original,,128.0217742919922,0.13823343813419342,17.696889877319336,9.633474349975586,7.516408920288086,0.10021524876356125,11.153897285461426,2.284865379333496,2.757720470428467,0.10944348573684692,0.3592267632484436,0.24452140927314758,5.158874988555908,268.9821472167969,0.042425308376550674,6.156542778015137,,37,25,30,87.5,
2025-12-17 10:50:50.218000,3b,Toxicity,Original,,321.6465148925781,0.11553628742694855,37.12806701660156,0.8646513819694519,0.7530044317245483,0.4208053946495056,11.153897285461426,1.929569959640503,2.123422622680664,0.09202426671981812,0.0948110818862915,0.1587628722190857,4.487227439880371,0,0.054650112986564636,10.990355491638184,12.723386764526367,37,25,30,75,
2025-12-17 10:50:56.218000,3b,Toxicity,Original,,193.42007446289062,0.1305389553308487,23.93678855895996,6.134913444519043,3.205096483230591,0.2747507691383362,11.153897285461426,1.68224036693573,2.6019392013549805,0.14433568716049194,0.2094101756811142,0.2064918577671051,10.12610912322998,98.53558349609375,0.057781197130680084,7.956141471862793,24.952529907226562,37,25,30,82.60869598388672,
2025-12-17 10:50:56.218000,FinePointe Series WBP [SN 139781]  Site 2 Bias Flow is out of range.,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-17 10:51:00.218000,3b,Toxicity,Original,,166.99542236328125,0.1453629732131958,24.180137634277344,1.1752722263336182,1.303470253944397,0.6084541082382202,11.153897285461426,1.9710795879364014,1.58978271484375,0.13710808753967285,0.22503527998924255,0.13797685503959656,9.020819664001465,47.39752960205078,0.11964517086744308,8.743500709533691,43.012969970703125,37,25,30,87.5,
2025-12-17 10:51:02.218000,3b,Toxicity,Original,,245.30490112304688,0.1226816475391388,29.85019302368164,1.4842591285705566,1.4891552925109863,0.3986511826515198,11.153897285461426,2.8943610191345215,3.3339579105377197,0.09147444367408752,0.16618826985359192,0.26790064573287964,27.548303604125977,83.9168930053711,0.06867985427379608,15.590600967407227,6.023732662200928,37,25,30,75,
2025-12-17 10:51:04.218000,3b,Toxicity,Original,,329.1868896484375,0.11971727013587952,39.40935516357422,1.0654559135437012,1.148940086364746,0.3687297999858856,11.153897285461426,2.327326774597168,2.0767126083374023,0.08463481813669205,0.09763246774673462,0.18243733048439026,3.9627084732055664,6.986362457275391,0.04589860886335373,10.433637619018555,23.65809440612793,37,25,30,87.5,
