Time,Subject,Phase,Recording,Alarms,f,TVb,MVb,Penh,PAU,Rpef,Comp,PIFb,PEFb,Ti,Te,EF50,EIP,EEP,Tr,TB,TP,Tbody,Tc,RH,Rinx,BFCF
2025-12-17 12:14:06.353000,6c,Toxicity,Original,,137.31248474121094,0.11643797904253006,15.988388061523438,1.4808158874511719,1.2303929328918457,0.13759660720825195,11.153897285461426,0.9335901141166687,0.9483668208122253,0.20439569652080536,0.23256386816501617,0.07698163390159607,5.343575954437256,0,0.10772716999053955,7.839083194732666,21.708967208862305,37,25,30,92.30769348144531,
2025-12-17 12:14:06.353000,FinePointe Series WBP [SN 139781]  Site 4 Bias Flow is out of range.,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-17 12:14:22.353000,6c,Toxicity,Original,,114.45024871826172,0.14941348135471344,17.10041046142578,0.39279234409332275,0.4872567355632782,0.6663743257522583,11.153897285461426,1.3755401372909546,1.1877328157424927,0.1820952147245407,0.3421500325202942,0.10080428421497345,5.778961181640625,0,0.2336612045764923,2.561703681945801,1.7327765226364136,37,25,30,96.15384674072266,
2025-12-17 12:14:22.353000,FinePointe Series WBP [SN 139781]  Site 4 Bias Flow is out of range.,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-17 12:14:26.353000,6c,Toxicity,Original,,55.280521392822266,0.9763752818107605,53.97453308105469,1.5879125595092773,1.7533260583877563,0.1717754304409027,11.153897285461426,4.339851379394531,2.54775071144104,0.4799315929412842,0.6054416298866272,0.19118809700012207,14.490333557128906,23.667137145996094,0.22929531335830688,1.3985735177993774,25.985755920410156,37,25,30,87.5,
2025-12-17 12:14:28.353000,6c,Toxicity,Original,,72.83865356445312,0.37738513946533203,26.659910202026367,1.6720739603042603,1.3936378955841064,0.386547714471817,11.153897285461426,2.2565767765045166,2.75040602684021,0.2740761339664459,0.55521160364151,0.15849226713180542,16.459423065185547,93.47826385498047,0.24874792993068695,14.310627937316895,26.357990264892578,37,25,30,0,
2025-12-17 12:14:30.353000,6c,Toxicity,Original,,50.68992233276367,0.7445203065872192,37.73967361450195,2.5294313430786133,2.466644287109375,0.2956264615058899,11.153897285461426,3.299189805984497,2.674582004547119,0.48684197664260864,0.6968252658843994,0.22880244255065918,12.967849731445312,248.41831970214844,0.2057865560054779,,25.50304412841797,37,25,30,0,
2025-12-17 12:14:32.353000,6c,Toxicity,Original,,134.59332275390625,0.503801167011261,38.307010650634766,0.8615294694900513,1.0196640491485596,0.5096325874328613,11.153897285461426,2.5531392097473145,1.9757084846496582,0.34642305970191956,0.37195849418640137,0.16151896119117737,15.473285675048828,34.79715347290039,0.20776253938674927,14.887158393859863,23.56747055053711,37,25,30,50,
2025-12-17 12:14:32.353000,FinePointe Series WBP [SN 139781]  Site 4 Bias Flow is out of range.,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-17 12:14:36.353000,6c,Toxicity,Original,,41.77989196777344,0.9970381855964661,41.656150817871094,3.668577194213867,2.6374027729034424,0.2046310007572174,11.153897285461426,3.2474474906921387,3.7613959312438965,0.6053338050842285,0.8307636976242065,0.19118031859397888,20.580141067504883,143.13206481933594,0.23813167214393616,8.864118576049805,27.381256103515625,37,25,30,50,
2025-12-17 12:14:36.353000,Measuring Baseline.,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-17 12:14:36.353000,Create measurement 'Baseline'. Duration: 00:08:00,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-17 12:14:40.353000,6c,Toxicity,Original,,44.1363410949707,0.6137615442276001,27.10721206665039,4.906583786010742,4.944808483123779,0.17262879014015198,11.153897285461426,3.790402889251709,2.6877522468566895,0.4004476070404053,0.9589822292327881,0.21295560896396637,22.84638214111328,457.92449951171875,0.20280387997627258,2.909662961959839,53.36882019042969,37,25,30,66.66666412353516,
2025-12-17 12:14:42.353000,6c,Toxicity,Original,,74.77153778076172,0.11278152465820312,8.43284797668457,5.74652624130249,6.616267204284668,0.7078580856323242,11.153897285461426,1.2525200843811035,1.0308371782302856,0.2006288468837738,0.6018155217170715,0.05008712038397789,6.247486591339111,146.8199462890625,0.07969244569540024,,,37,25,30,50,
2025-12-17 12:14:42.353000,FinePointe Series WBP [SN 139781]  Site 4 Bias Flow is out of range.,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-17 12:14:44.353000,6c,Toxicity,Original,,101.4588851928711,0.6649652719497681,67.46663665771484,0.5272947549819946,0.9000328779220581,0.44927170872688293,11.153897285461426,4.513727188110352,2.6305675506591797,0.24859556555747986,0.34277698397636414,0.2337634265422821,11.189098358154297,0,0.18544353544712067,13.779472351074219,38.34954833984375,37,25,30,50,
2025-12-17 12:14:46.353000,6c,Toxicity,Original,,153.28919982910156,0.1351473033428192,20.716623306274414,1.1115021705627441,1.6152808666229248,0.14328061044216156,11.153897285461426,1.7759313583374023,1.0973588228225708,0.14016178250312805,0.25125521421432495,0.06508680433034897,5.887136459350586,114.4507064819336,0.09727863222360611,2.1544041633605957,20.942955017089844,37,25,30,83.33333587646484,
2025-12-17 12:14:50.353000,6c,Toxicity,Original,,80.88151550292969,0.10073801875114441,8.147843360900879,5.238035202026367,5.5694451332092285,0.15300513803958893,11.153897285461426,1.2661786079406738,0.9944225549697876,0.15361028909683228,0.5882155895233154,0.07777774333953857,8.18989372253418,438.0306396484375,0.09032808989286423,4.791313648223877,64.30403900146484,37,25,30,83.33333587646484,
2025-12-17 12:14:50.353000,FinePointe Series WBP [SN 139781]  Site 4 Bias Flow is out of range.,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-17 12:14:56.353000,6c,Toxicity,Original,,84.31027221679688,0.1289496123790741,10.823701858520508,1.2179266214370728,1.6209453344345093,0.33284127712249756,11.153897285461426,1.2984583377838135,0.9900473356246948,0.19233527779579163,0.5205368995666504,0.029967688024044037,6.985990524291992,204.3089141845703,0.21598178148269653,1.2577600479125977,43.97854995727539,37,25,30,85.71428680419922,
2025-12-17 12:15:00.353000,6c,Toxicity,Original,,121.09259033203125,0.18036141991615295,21.840431213378906,0.6823554039001465,0.5194689631462097,0.24602559208869934,11.153897285461426,1.2415775060653687,1.391890287399292,0.3003869652748108,0.19510166347026825,0.03058640845119953,5.9182963371276855,100.19989013671875,0.1311938613653183,,3.274240016937256,37,25,30,85.71428680419922,
2025-12-17 12:15:02.353000,6c,Toxicity,Original,,111.46438598632812,0.12789925932884216,14.13546085357666,0.8744209408760071,1.0036901235580444,0.6460877656936646,11.153897285461426,1.0220990180969238,0.9334636926651001,0.2188860923051834,0.32238367199897766,0.05712713301181793,15.703714370727539,52.604915618896484,0.19671088457107544,5.454905986785889,,37,25,30,40,
2025-12-17 12:15:02.353000,FinePointe Series WBP [SN 139781]  Site 4 Bias Flow is out of range.,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-17 12:15:04.353000,6c,Toxicity,Original,,119.16741943359375,0.17083626985549927,19.783950805664062,0.22491733729839325,0.31467923521995544,0.7968282103538513,11.153897285461426,1.8529551029205322,1.3854860067367554,0.19532668590545654,0.31148767471313477,0.09059131145477295,81.5776138305664,0,0.24300578236579895,21.331192016601562,8.238626480102539,37,25,30,40,
2025-12-17 12:15:06.353000,6c,Toxicity,Original,,137.16343688964844,0.19044367969036102,26.32501220703125,1.245915174484253,1.3994295597076416,0.42829540371894836,11.153897285461426,1.9226303100585938,1.4908703565597534,0.19245608150959015,0.2663339376449585,0.13011755049228668,31.595203399658203,110.02288055419922,0.1081748902797699,20.08170509338379,27.628599166870117,37,25,30,33.33333206176758,
2025-12-17 12:15:10.353000,6c,Toxicity,Original,,253.94444274902344,0.11736246943473816,29.803546905517578,0.42998042702674866,0.7229649424552917,0.2288692742586136,11.153897285461426,1.7197444438934326,0.9657244086265564,0.10519295930862427,0.13107919692993164,0.035087600350379944,3.9501709938049316,0,0.07702584564685822,4.944150447845459,13.434287071228027,37,25,30,85.71428680419922,
2025-12-17 12:15:10.353000,FinePointe Series WBP [SN 139781]  Site 4 Bias Flow is out of range.,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-17 12:15:14.353000,6c,Toxicity,Original,,128.09837341308594,0.24808362126350403,22.765642166137695,0.6928671002388,0.8281993865966797,0.6832607984542847,11.153897285461426,1.7467052936553955,1.451299786567688,0.2957068085670471,0.417949378490448,0.07379548996686935,5.170462608337402,74.25818634033203,0.21413785219192505,4.511868953704834,18.88126564025879,37,25,30,80,
2025-12-17 12:15:16.353000,6c,Toxicity,Original,,252.64625549316406,0.10323032736778259,26.08075523376465,2.872187614440918,3.3000693321228027,0.2335626631975174,11.153897285461426,1.612809419631958,1.3681926727294922,0.09191498160362244,0.14557121694087982,0.12060582637786865,3.3710882663726807,76.26795196533203,0.03410356119275093,8.326244354248047,36.79621505737305,37,25,30,75,
2025-12-17 12:15:20.353000,6c,Toxicity,Original,,58.3414421081543,0.7223702073097229,36.063934326171875,1.1734392642974854,1.6151293516159058,0.5043128728866577,11.153897285461426,4.284531593322754,2.6279025077819824,0.3124650716781616,0.9104589819908142,0.224276602268219,14.919828414916992,201.90921020507812,0.3318558633327484,10.917732238769531,13.855396270751953,37,25,30,71.42857360839844,
