Time,Subject,Phase,Recording,Alarms,f,TVb,MVb,Penh,PAU,Rpef,Comp,PIFb,PEFb,Ti,Te,EF50,EIP,EEP,Tr,TB,TP,Tbody,Tc,RH,Rinx,BFCF
2025-12-17 09:48:01.057000,9a,Toxicity,Original,,86.09344482421875,0.23005333542823792,19.80608558654785,0.2312256097793579,0.27141642570495605,0.4867541491985321,11.153897285461426,1.2902690172195435,1.3055983781814575,0.29014095664024353,0.40677618980407715,0.11119820177555084,159.48928833007812,157.30755615234375,0.32302483916282654,6.244897842407227,,37,25,30,94.44444274902344,
2025-12-17 09:48:07.057000,9a,Toxicity,Original,,184.53585815429688,0.14749549329280853,27.21820831298828,0.24709837138652802,0.3285466134548187,0.7710961699485779,11.153897285461426,1.6893835067749023,1.283251166343689,0.15136148035526276,0.17377857863903046,0.09481322765350342,15.483599662780762,0,0.13347738981246948,28.996566772460938,7.545316696166992,37,25,30,85.71428680419922,
2025-12-17 09:48:09.057000,9a,Toxicity,Original,,122.70924377441406,0.10804902017116547,13.258612632751465,10.327033042907715,7.324280261993408,0.1688355803489685,11.153897285461426,1.5731220245361328,2.2917001247406006,0.10989370197057724,0.3790670335292816,0.14942330121994019,6.88005256652832,269.32171630859375,0.04576735571026802,7.0467848777771,60.05305099487305,37,25,30,75,
2025-12-17 09:48:15.057000,9a,Toxicity,Original,,31.721189498901367,0.6257164478302002,19.84847068786621,4.502044200897217,9.058207511901855,0.09021009504795074,11.153897285461426,6.563444137573242,2.0088939666748047,0.2508654296398163,1.640614628791809,0.10189040750265121,18.0801944732666,1133.3106689453125,0.16836892068386078,4.997053623199463,12.449225425720215,37,25,30,83.33333587646484,
2025-12-17 09:48:19.057000,9a,Toxicity,Original,,153.5159454345703,0.11598765850067139,17.80595588684082,0.12360499054193497,0.23571686446666718,0.8595162034034729,11.153897285461426,1.5262333154678345,0.7998834252357483,0.12557336688041687,0.26526549458503723,0.04711093381047249,6.491056442260742,5.757225036621094,0.21563120186328888,,,37,25,30,91.66666412353516,
2025-12-17 09:48:23.057000,9a,Toxicity,Original,,34.97026824951172,0.708827555179596,24.78788948059082,0.2409515380859375,0.9942278265953064,0.6633973121643066,11.153897285461426,8.175193786621094,2.3487870693206787,0.23548388481140137,1.4802592992782593,0.1190098449587822,106.75787353515625,300.527099609375,0.7440673112869263,10.746705055236816,2.433372735977173,37,25,30,80,
2025-12-17 09:48:23.057000,Measuring Baseline.,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-17 09:48:23.057000,Create measurement 'Baseline'. Duration: 00:07:21.8541355,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-17 09:48:57.057000,9a,Toxicity,Original,,101.66932678222656,0.3424175977706909,34.8133659362793,0.6661233305931091,0.5690733194351196,0.7244616150856018,11.153897285461426,2.3571014404296875,2.91915225982666,0.2975173890590668,0.2926310896873474,0.22633568942546844,9.038992881774902,0,0.19031356275081635,3.931795120239258,11.548328399658203,37,25,30,97.05882263183594,
2025-12-17 09:49:07.057000,9a,Toxicity,Original,,41.4643440246582,0.816674530506134,33.86287307739258,2.4443812370300293,3.2502386569976807,0.0708053857088089,11.153897285461426,3.3277645111083984,1.879064917564392,0.5431402921676636,0.903886079788208,0.09842294454574585,6.189988613128662,453.6192321777344,0.21577733755111694,0.6866917610168457,6.06055212020874,37,25,30,87.5,
2025-12-17 09:49:09.057000,9a,Toxicity,Original,,131.18325805664062,0.19216638803482056,24.778959274291992,1.2643091678619385,1.3102307319641113,0.31974461674690247,11.153897285461426,1.9159471988677979,1.4393781423568726,0.22882674634456635,0.2495686411857605,0.11242029070854187,9.232799530029297,62.22414016723633,0.11720053851604462,19.997161865234375,18.135522842407227,37,25,30,71.42857360839844,
2025-12-17 09:49:13.057000,9a,Toxicity,Original,,196.67657470703125,0.16997314989566803,33.42973709106445,0.8718001246452332,0.9645478129386902,0.46421271562576294,11.153897285461426,1.859136939048767,1.5759891271591187,0.16720154881477356,0.13786782324314117,0.14119134843349457,4.204726219177246,0,0.07132401317358017,6.994733810424805,13.283949851989746,37,25,30,87.5,
2025-12-17 09:49:15.057000,9a,Toxicity,Original,,211.9542236328125,0.43907618522644043,93.06405639648438,0.8130766749382019,0.694532036781311,0.5460618734359741,11.153897285461426,5.55889892578125,6.5290045738220215,0.12925127148628235,0.1538287103176117,0.5851157307624817,8.323383331298828,0,0.09323631227016449,15.478142738342285,16.902629852294922,37,25,30,87.5,
2025-12-17 09:49:21.057000,9a,Toxicity,Original,,211.98707580566406,0.1540621668100357,32.65918731689453,0.9922692775726318,0.9490933418273926,0.31079772114753723,11.153897285461426,1.9187906980514526,1.9029070138931274,0.15433505177497864,0.1287010759115219,0.1541050374507904,8.125570297241211,0,0.06752245128154755,12.145376205444336,16.335107803344727,37,25,30,88.88888549804688,
2025-12-17 09:49:25.057000,9a,Toxicity,Original,,33.04793930053711,1.5364646911621094,50.7769889831543,0.24334797263145447,0.49379098415374756,0.8822447061538696,11.153897285461426,5.811584949493408,4.719486236572266,0.44630974531173706,1.3692346811294556,0.16672995686531067,142.99290466308594,0,0.9308498501777649,10.326169967651367,,37,25,30,83.33333587646484,
2025-12-17 09:49:27.057000,9a,Toxicity,Original,,269.8357849121094,0.11891701817512512,32.08806610107422,0.9260048270225525,0.8507556319236755,0.5288466215133667,11.153897285461426,1.7451324462890625,1.9244506359100342,0.10890301316976547,0.11345444619655609,0.16835366189479828,5.726179599761963,5.363258361816406,0.062402788549661636,15.568804740905762,21.482011795043945,37,25,30,75,
2025-12-17 09:49:31.057000,9a,Toxicity,Original,,40.761962890625,1.8003406524658203,73.38541412353516,0.22675636410713196,0.5823703408241272,0.8913898468017578,11.153897285461426,6.974445819854736,3.0211896896362305,0.5722419619560242,0.8997185826301575,0.2427692711353302,38.703914642333984,0,0.5791844129562378,11.483963966369629,,37,25,30,75,
2025-12-17 09:49:59.057000,9a,Toxicity,Original,,256.1131591796875,0.19433799386024475,49.772518157958984,0.7501015067100525,0.8583126068115234,0.44849440455436707,11.153897285461426,2.2575714588165283,1.924599289894104,0.13170605897903442,0.10256538540124893,0.17252714931964874,5.094780445098877,0,0.05636132135987282,13.21191120147705,14.37683391571045,37,25,30,97.77777862548828,
2025-12-17 09:50:11.057000,9a,Toxicity,Original,,82.99675750732422,0.11753994226455688,9.755434036254883,0.718743622303009,0.6618014574050903,0.11636455357074738,11.153897285461426,0.8994100093841553,1.0898011922836304,0.24167358875274658,0.4812462031841278,0.07095295190811157,137.88729858398438,369.4396667480469,0.29201632738113403,,,37,25,30,94.7368392944336,
2025-12-17 09:50:19.057000,9a,Toxicity,Original,,42.170928955078125,2.5358612537384033,99.37212371826172,0.5743327736854553,0.8686412572860718,0.5894210338592529,11.153897285461426,5.196549415588379,2.865635871887207,0.8034417033195496,0.6931707859039307,0.13517259061336517,80.39286804199219,19.30870246887207,0.40267568826675415,4.081659317016602,10.74505615234375,37,25,30,71.42857360839844,
2025-12-17 09:50:21.057000,9a,Toxicity,Original,,86.91152954101562,0.5396914482116699,41.475830078125,0.9527353644371033,0.8074980974197388,0.4812552034854889,11.153897285461426,2.7770187854766846,2.7279903888702393,0.3686028718948364,0.3688350319862366,0.16148848831653595,14.264934539794922,0,0.20957958698272705,6.338922500610352,12.372773170471191,37,25,30,0,
