Date,Time,Subject,Phase,Recording,Alarms,f,TVb,MVb,Penh,PAU,Rpef,Comp,PIFb,PEFb,Ti,Te,EF50,EIP,EEP,Tr,TB,TP,Tbody,Tc,RH,Rinx,BFCF
2025-12-17,10:59:08.555000,Measuring antidote.,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-17,10:59:08.555000,Create measurement 'antidote'. Duration: 00:01:00,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-17,10:59:08.555000,Site Acknowledgement Changed: False,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-17,10:59:08.555000,FinePointe Series WBP [SN 139781]  Site 2 Bias Flow is out of range.,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-17,10:59:08.555000,FinePointe Series WBP [SN 139781]  Site 4 Bias Flow is out of range.,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-17,10:59:08.555000,FinePointe Series WBP [SN 139781]  Site 3 Bias Flow is out of range.,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-17,10:59:08.555000,FinePointe Series WBP [SN 139781]  Site 2 Bias Flow is out of range.,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-17,10:59:08.555000,FinePointe Series WBP [SN 139781]  Site 4 Bias Flow is out of range.,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-17,10:59:08.555000,FinePointe Series WBP [SN 139781]  Site 3 Bias Flow is out of range.,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-17,10:59:40.018000,4b,Toxicity,Original,,368.109130859375,0.1603199392557144,60.86100006103516,2.517786979675293,1.873830795288086,0.1825706362724304,11.153897285461426,3.610452175140381,4.799140453338623,0.0986868143081665,0.0669416040182113,0.3331648111343384,1.9167230129241943,18.605693817138672,0.0280112195760011,1.7153711318969729,37.98124694824219,37.0,25.0,30.0,33.33333206176758,
2025-12-17,10:59:40.018000,FinePointe Series WBP [SN 139781]  Site 2 Bias Flow is out of range.,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-17,10:59:40.018000,FinePointe Series WBP [SN 139781]  Site 4 Bias Flow is out of range.,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-17,10:59:40.018000,FinePointe Series WBP [SN 139781]  Site 2 Bias Flow is out of range.,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-17,10:59:40.018000,FinePointe Series WBP [SN 139781]  Site 4 Bias Flow is out of range.,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-17,10:59:40.018000,FinePointe Series WBP [SN 139781]  Site 2 Bias Flow is out of range.,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-17,10:59:40.018000,FinePointe Series WBP [SN 139781]  Site 4 Bias Flow is out of range.,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-17,10:59:40.018000,FinePointe Series WBP [SN 139781]  Site 2 Bias Flow is out of range.,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-17,10:59:40.018000,FinePointe Series WBP [SN 139781]  Site 4 Bias Flow is out of range.,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-17,11:00:18.018000,4b,Toxicity,Original,,52.4947395324707,2.192927122116089,115.1171417236328,1.4262268543243408,1.3637917041778564,0.1889948099851608,11.153897285461426,10.629546165466309,7.300347805023193,0.4657043814659118,0.6772672533988953,0.5261521339416504,15.954973220825195,0.0,0.2953039705753326,2.755224704742432,27.576950073242188,37.0,25.0,30.0,96.15384674072266,
2025-12-17,11:00:18.018000,Measuring T30.,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-17,11:00:18.018000,Create measurement 'T30'. Duration: 00:29:00,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-17,11:00:24.017000,4b,Toxicity,Original,,153.6078338623047,0.6250771284103394,49.57328796386719,1.575602650642395,1.8330553770065308,0.3528105616569519,11.153897285461426,3.989968299865722,2.9354984760284424,0.1974182277917862,0.3666457831859588,0.2201321721076965,8.85590934753418,78.8486099243164,0.1444515585899353,6.0863213539123535,25.319942474365234,37.0,25.0,30.0,55.55555725097656,
2025-12-17,11:00:26.017000,4b,Toxicity,Original,,45.83319091796875,2.3883910179138184,109.46758270263672,1.8500500917434688,1.5871591567993164,0.0883802026510238,11.153897285461426,9.028227806091309,6.2990312576293945,0.5170623660087585,0.7920325994491577,0.4103988409042358,10.663018226623535,0.0,0.3117969334125519,,41.73623275756836,37.0,25.0,30.0,50.0,
2025-12-17,11:00:26.017000,FinePointe Series WBP [SN 139781]  Site 2 Bias Flow is out of range.,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-17,11:00:28.017000,4b,Toxicity,Original,,286.65399169921875,0.1375147402286529,39.41914749145508,0.6178878545761108,0.680863618850708,0.5499734878540039,11.153897285461426,1.7165639400482178,1.5869320631027222,0.132944256067276,0.0763673186302185,0.1416980326175689,6.141285419464111,0.0,0.0463769771158695,14.58971881866455,16.294775009155273,37.0,25.0,30.0,83.33333587646484,
2025-12-17,11:00:28.017000,FinePointe Series WBP [SN 139781]  Site 4 Bias Flow is out of range.,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-17,11:00:30.017000,4b,Toxicity,Original,,183.8895721435547,0.1782409995794296,32.77666091918945,1.1564916372299194,0.7905252575874329,0.5188170671463013,11.153897285461426,1.2662508487701416,1.875299453735352,0.2106350660324096,0.1156477034091949,0.1597318947315216,8.03406810760498,0.0,0.0667268633842468,11.719154357910156,13.00523567199707,37.0,25.0,30.0,83.33333587646484,
2025-12-17,11:00:32.018000,4b,Toxicity,Original,,124.9880599975586,0.1090932190418243,13.635350227355955,6.414437294006348,5.942010879516602,0.1338053494691848,11.153897285461426,2.0720291137695312,2.1301522254943848,0.0914215967059135,0.3886242508888244,0.1905627846717834,5.777044296264648,268.0543518066406,0.0563505180180072,5.71434497833252,22.79947853088379,37.0,25.0,30.0,50.0,
2025-12-17,11:00:34.018000,4b,Toxicity,Original,,71.57453918457031,1.40510356426239,69.82266235351562,2.828887462615967,2.212169647216797,0.2227312177419662,11.153897285461426,5.86009407043457,4.57506275177002,0.3886985182762146,0.5673258304595947,0.297781378030777,8.256887435913086,142.5614471435547,0.1986503303050995,1.3590905666351318,28.72133445739746,37.0,25.0,30.0,60.0,
2025-12-17,11:00:36.018000,4b,Toxicity,Original,,216.37191772460935,0.15506412088871,30.199825286865234,0.8293729424476624,0.8762911558151245,0.5588328242301941,11.153897285461426,2.146141290664673,1.6671963930130005,0.1101633012294769,0.1921856999397277,0.0907945334911346,5.119009494781494,0.0,0.1198585629463195,11.18177890777588,25.05952835083008,37.0,25.0,30.0,60.0,
2025-12-17,11:00:36.018000,FinePointe Series WBP [SN 139781]  Site 2 Bias Flow is out of range.,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-17,11:00:36.018000,FinePointe Series WBP [SN 139781]  Site 4 Bias Flow is out of range.,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-17,11:00:40.018000,4b,Toxicity,Original,,51.91236877441406,1.0016822814941406,51.99970245361328,2.607765913009644,4.252716064453125,0.2075676769018173,11.153897285461426,8.108579635620117,3.403352737426758,0.2597006261348724,0.8960933089256287,0.1998054385185241,13.551471710205078,487.2068176269531,0.1733606904745102,3.9216420650482178,12.948412895202637,37.0,25.0,30.0,75.0,
2025-12-17,11:00:42.018000,4b,Toxicity,Original,,198.2334442138672,0.1316238343715667,26.726219177246094,3.679603338241577,4.28995418548584,0.2749415338039398,11.153897285461426,2.008281707763672,1.5012118816375732,0.1187473684549331,0.2872782945632934,0.1260775625705719,7.168920040130615,147.28292846679688,0.0523788295686244,11.843705177307127,13.978212356567385,37.0,25.0,30.0,71.42857360839844,
2025-12-17,11:00:46.018000,4b,Toxicity,Original,,38.70775985717773,3.352036714553833,129.7498321533203,2.354510307312012,2.1676125526428223,0.1113666594028472,11.153897285461426,11.467657089233398,7.403314113616943,0.5443897247314453,1.0056869983673096,0.5106130838394165,15.705182075500488,0.0,0.329991728067398,4.325038909912109,24.912582397460938,37.0,25.0,30.0,80.0,
2025-12-17,11:00:46.018000,FinePointe Series WBP [SN 139781]  Site 2 Bias Flow is out of range.,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-17,11:00:46.018000,FinePointe Series WBP [SN 139781]  Site 4 Bias Flow is out of range.,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-17,11:00:50.018000,4b,Toxicity,Original,,146.9683074951172,0.2020038813352584,29.688167572021484,1.1818170547485352,0.7147613763809204,0.6499350070953369,11.153897285461426,1.1971110105514526,2.032646656036377,0.2236174494028091,0.1846338510513305,0.1697209179401397,11.29273509979248,11.477302551269531,0.1110677644610405,13.864960670471191,36.57095718383789,37.0,25.0,30.0,90.0,
2025-12-17,11:00:52.018000,4b,Toxicity,Original,,172.82533264160156,0.1738968789577484,25.84769821166992,1.3614730834960938,1.184911608695984,0.5481972098350525,11.153897285461426,2.1178269386291504,2.3747944831848145,0.139558732509613,0.2689896821975708,0.1687304675579071,7.210853576660156,52.73894119262695,0.1122074574232101,5.124821662902832,21.757793426513672,37.0,25.0,30.0,60.0,
2025-12-17,11:00:56.018000,4b,Toxicity,Original,,49.26772689819336,3.5719735622406006,175.98301696777344,0.9504490494728088,1.4106734991073608,0.0348000898957252,11.153897285461426,14.41342067718506,6.659753322601318,0.5281823873519897,0.6896533966064453,0.4466160535812378,22.646656036376957,0.0,0.3300701975822449,6.333434581756592,1.5177074670791626,37.0,25.0,30.0,75.0,
2025-12-17,11:00:56.018000,FinePointe Series WBP [SN 139781]  Site 2 Bias Flow is out of range.,,,,,,,,,,,,,,,,,,,,,,,,,
