Date,Time,Subject,Phase,Recording,Alarms,f,TVb,MVb,Penh,PAU,Rpef,Comp,PIFb,PEFb,Ti,Te,EF50,EIP,EEP,Tr,TB,TP,Tbody,Tc,RH,Rinx,BFCF
2025-12-30,11:05:05.072000,Measuring antidote.,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-30,11:05:05.072000,Create measurement 'antidote'. Duration: 00:01:00,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-30,11:05:05.072000,Site Acknowledgement Changed: False,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-30,11:05:05.072000,FinePointe Series WBP [SN 139781]  Site 4 Bias Flow is out of range.,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-30,11:05:05.072000,FinePointe Series WBP [SN 139781]  Site 2 Bias Flow is out of range.,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-30,11:05:05.072000,FinePointe Series WBP [SN 139781]  Site 4 Bias Flow is out of range.,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-30,11:05:31.805000,2e,Toxicity,Original,,417.1912231445313,0.1543665379285812,64.4003677368164,1.1289050579071045,0.9927527904510498,0.3642318844795227,11.153897285461426,3.7627880573272714,4.106136798858643,0.0614538304507732,0.0823651105165481,0.3401515781879425,2.820971965789795,0.0,0.0417295470833778,9.241250038146973,19.23065948486328,37.0,25.0,30.0,93.33333587646484,
2025-12-30,11:05:31.805000,FinePointe Series WBP [SN 139781]  Site 2 Bias Flow is out of range.,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-30,11:05:33.805000,2e,Toxicity,Original,,558.502685546875,0.1120412871241569,62.57536315917969,1.0022671222686768,0.8561388254165649,0.4716346859931946,11.153897285461426,3.076767683029175,3.622906446456909,0.0650243982672691,0.0424057021737098,0.3131242990493774,6.935723304748535,0.0,0.0232008695602417,18.35400390625,19.488916397094727,37.0,25.0,30.0,75.0,
2025-12-30,11:05:37.805000,2e,Toxicity,Original,,446.4849853515625,0.1088697165250778,48.60869216918945,0.772546648979187,0.9548028111457824,0.3634378314018249,11.153897285461426,2.2652528285980225,1.8290413618087769,0.073849968612194,0.0605330504477024,0.1538746058940887,3.985696315765381,7.466519832611084,0.0314329080283641,12.597291946411133,22.000417709350582,37.0,25.0,30.0,88.88888549804688,
2025-12-30,11:05:39.805000,2e,Toxicity,Original,,335.2361755371094,0.5663767457008362,228.85801696777344,0.4110289216041565,0.3955307900905609,0.7836617827415466,11.153897285461426,22.60985946655273,14.19911766052246,0.1036594957113266,0.1052020937204361,0.8998349905014038,2.858391046524048,0.0,0.0788864269852638,11.21213150024414,10.690415382385254,37.0,25.0,30.0,83.33333587646484,
2025-12-30,11:05:39.805000,FinePointe Series WBP [SN 139781]  Site 4 Bias Flow is out of range.,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-30,11:05:41.805000,2e,Toxicity,Original,,232.1199188232422,0.2219817191362381,51.5263786315918,1.719763994216919,1.9293943643569944,0.2206902503967285,11.153897285461426,3.6739614009857178,3.0809876918792725,0.1225499510765075,0.1359371244907379,0.2356175482273101,2.154684543609619,83.52680969238281,0.0466337017714977,,13.440183639526367,37.0,25.0,30.0,87.5,
2025-12-30,11:05:43.805000,2e,Toxicity,Original,,253.65890502929688,1.3027855157852173,222.2152099609375,0.4422509670257568,0.4808976054191589,0.3851351141929626,11.153897285461426,23.726282119750977,13.838668823242188,0.1293683350086212,0.1498546600341797,0.989629864692688,64.28704833984375,75.63818359375,0.1011852920055389,10.83099365234375,13.124213218688965,37.0,25.0,30.0,84.61538696289062,
2025-12-30,11:05:43.805000,FinePointe Series WBP [SN 139781]  Site 4 Bias Flow is out of range.,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-30,11:05:43.805000,FinePointe Series WBP [SN 139781]  Site 4 Bias Flow is out of range.,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-30,11:05:43.805000,FinePointe Series WBP [SN 139781]  Site 4 Bias Flow is out of range.,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-30,11:05:43.805000,Measuring T30.,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-30,11:05:43.805000,Create measurement 'T30'. Duration: 00:29:00,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-30,11:06:17.805000,2e,Toxicity,Original,,38.91390228271485,3.911579608917236,152.21482849121094,1.773815035820007,2.482544422149658,0.161678060889244,11.153897285461426,19.36753463745117,8.345937728881836,0.4161714613437652,1.125693917274475,0.4882256686687469,16.11983871459961,0.0,0.3316269218921661,4.245934009552002,61.2910041809082,37.0,25.0,30.0,90.90908813476562,
2025-12-30,11:06:19.805000,2e,Toxicity,Original,,210.1251983642578,0.1423540264368057,29.912168502807617,0.5788456201553345,1.0699232816696167,0.4063488245010376,11.153897285461426,1.994503736495972,1.0460426807403564,0.1280438899993896,0.157500147819519,0.0933404862880706,20.059650421142575,25.354097366333008,0.0782139524817466,18.37752914428711,31.82919692993164,37.0,25.0,30.0,80.0,
2025-12-30,11:06:19.805000,FinePointe Series WBP [SN 139781]  Site 4 Bias Flow is out of range.,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-30,11:06:23.805000,2e,Toxicity,Original,,20.13212776184082,3.706607818603516,74.62190246582031,7.2357892990112305,9.145845413208008,0.1068218797445297,11.153897285461426,21.25123405456543,9.880441665649414,0.3778478503227234,2.6024630069732666,0.2592848837375641,23.913705825805664,1922.899658203125,0.2599728107452392,2.4264185428619385,66.6166763305664,37.0,25.0,30.0,50.0,
2025-12-30,11:06:25.805000,2e,Toxicity,Original,,40.81356048583984,3.847955226898194,154.515380859375,3.0488741397857666,4.668290138244629,0.3072764873504638,11.153897285461426,20.510967254638672,9.464750289916992,0.3739671111106872,1.3907601833343506,0.7021759152412415,29.7429256439209,635.018798828125,0.2866812944412231,6.005000114440918,27.44420623779297,37.0,25.0,30.0,0.0,
2025-12-30,11:06:29.805000,2e,Toxicity,Original,,46.38535690307617,4.00399112701416,185.7265472412109,1.4227330684661863,1.6137067079544067,0.3456915020942688,11.153897285461426,17.204002380371094,10.7381591796875,0.4603989422321319,0.8331127166748047,0.8588735461235046,11.810797691345217,0.0,0.3283526301383972,4.478075981140137,14.552809715270996,37.0,25.0,30.0,80.0,
2025-12-30,11:06:29.805000,FinePointe Series WBP [SN 139781]  Site 4 Bias Flow is out of range.,,,,,,,,,,,,,,,,,,,,,,,,,
