Date,Time,Subject,Phase,Recording,Alarms,f,TVb,MVb,Penh,PAU,Rpef,Comp,PIFb,PEFb,Ti,Te,EF50,EIP,EEP,Tr,TB,TP,Tbody,Tc,RH,Rinx,BFCF
2025-12-17,12:35:52.891000,Measuring antidote.,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-17,12:35:52.891000,Create measurement 'antidote'. Duration: 00:01:00,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-17,12:35:52.891000,Site Acknowledgement Changed: False,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-17,12:35:52.891000,FinePointe Series WBP [SN 139781]  Site 4 Bias Flow is out of range.,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-17,12:35:52.891000,FinePointe Series WBP [SN 10499C]  Site 3 Bias Flow is out of range.,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-17,12:35:52.891000,FinePointe Series WBP [SN 139781]  Site 4 Bias Flow is out of range.,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-17,12:35:52.891000,FinePointe Series WBP [SN 10499C]  Site 3 Bias Flow is out of range.,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-17,12:35:52.891000,FinePointe Series WBP [SN 139781]  Site 4 Bias Flow is out of range.,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-17,12:35:52.891000,FinePointe Series WBP [SN 10499C]  Site 3 Bias Flow is out of range.,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-17,12:36:22.891000,8c,Toxicity,Original,,218.89987182617188,0.2514746487140655,55.04776763916016,1.6281208992004397,3.065510034561157,0.0988048464059829,11.153897285461426,9.737895011901855,4.647146701812744,0.0716787055134773,0.2024192214012146,0.2576744258403778,23.083690643310547,127.62828063964844,0.0509110689163208,9.79529094696045,31.721193313598636,37.0,25.0,30.0,90.90908813476562,
2025-12-17,12:36:26.891000,8c,Toxicity,Original,,184.68148803710935,0.4841338992118835,89.41057586669922,0.5171047449111938,0.5617020130157471,0.5896499156951904,11.153897285461426,4.274671077728272,3.994226694107056,0.1858181059360504,0.1390655636787414,0.3550822734832763,5.7101922035217285,6.3592848777771,0.0904391705989837,14.013986587524414,12.066734313964844,37.0,25.0,30.0,90.0,
2025-12-17,12:36:26.891000,FinePointe Series WBP [SN 139781]  Site 4 Bias Flow is out of range.,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-17,12:36:28.891000,8c,Toxicity,Original,,286.9239807128906,0.3022817075252533,86.73188018798828,0.3733914494514465,0.5339264273643494,0.7364403605461121,11.153897285461426,4.821781635284424,3.513145685195923,0.1059154942631721,0.1031991243362426,0.2703888416290283,7.741633415222168,0.0,0.0685793682932853,17.94122314453125,15.751025199890137,37.0,25.0,30.0,83.33333587646484,
2025-12-17,12:36:28.891000,FinePointe Series WBP [SN 139781]  Site 4 Bias Flow is out of range.,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-17,12:36:28.891000,FinePointe Series WBP [SN 139781]  Site 4 Bias Flow is out of range.,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-17,12:36:28.891000,Measuring T30.,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-17,12:36:28.891000,Create measurement 'T30'. Duration: 00:29:00,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-17,12:36:28.891000,FinePointe Series WBP [SN 139781]  Site 4 Bias Flow is out of range.,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-17,12:37:06.891000,8c,Toxicity,Original,,25.73936462402344,2.948784351348877,75.89983367919922,3.1445837020874023,3.367531538009644,0.2597222626209259,11.153897285461426,12.502236366271973,6.668621063232422,0.6061403155326843,1.7249194383621216,0.5346987247467041,35.890010833740234,658.5357666015625,0.4037285149097442,2.277740001678467,,37.0,25.0,30.0,90.90908813476562,
2025-12-17,12:37:06.891000,FinePointe Series WBP [SN 139781]  Site 4 Bias Flow is out of range.,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-17,12:37:06.891000,FinePointe Series WBP [SN 139781]  Site 1 Bias Flow is out of range.,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-17,12:37:12.891000,8c,Toxicity,Original,,35.21288299560547,1.657586932182312,58.36841583251953,2.9659359455108643,3.2945523262023926,0.2351433038711547,11.153897285461426,9.168135643005373,4.310372829437256,0.3770714402198791,1.326850414276123,0.3065067827701568,21.498334884643555,276.7416687011719,0.3143340349197387,2.433670282363892,6.651726722717285,37.0,25.0,30.0,83.33333587646484,
2025-12-17,12:37:14.891000,8c,Toxicity,Original,,40.36737060546875,2.6410958766937256,106.61409759521484,0.9233492612838744,1.1633280515670776,0.439781129360199,11.153897285461426,8.565150260925293,5.139305591583252,0.590448796749115,0.8959001898765564,0.3596956729888916,33.990745544433594,0.0,0.4245658218860626,3.631546974182129,4.52786111831665,37.0,25.0,30.0,80.0,
2025-12-17,12:37:18.891000,8c,Toxicity,Original,,39.90916442871094,1.5701181888580322,62.662109375,1.559529423713684,2.1900362968444824,0.3146069943904876,11.153897285461426,7.020408630371094,4.5121684074401855,0.3654863834381103,1.1379276514053345,0.2986277937889099,13.385854721069336,0.0,0.3631264865398407,3.751078605651856,42.53578186035156,37.0,25.0,30.0,50.0,
2025-12-17,12:37:18.891000,FinePointe Series WBP [SN 139781]  Site 4 Bias Flow is out of range.,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-17,12:37:18.891000,FinePointe Series WBP [SN 139781]  Site 1 Bias Flow is out of range.,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-17,12:37:20.891000,8c,Toxicity,Original,,100.5119857788086,0.7714828252792358,57.28409194946289,0.9261637926101683,0.9207210540771484,0.3704572021961212,11.153897285461426,4.10518741607666,3.0921921730041504,0.3192949891090393,0.4280043840408325,0.1954619586467743,15.90229606628418,0.0,0.2178071737289428,5.864771366119385,7.955597400665283,37.0,25.0,30.0,50.0,
2025-12-17,12:37:22.891000,8c,Toxicity,Original,,42.48674011230469,2.2019917964935303,93.5554428100586,1.3668895959854126,1.8350954055786133,0.3240151703357696,11.153897285461426,10.38707447052002,5.928579330444336,0.4431149363517761,0.9690904021263124,0.2597846984863281,28.284217834472656,0.0,0.3526115715503692,4.613729476928711,35.8743896484375,37.0,25.0,30.0,0.0,
2025-12-17,12:37:24.891000,8c,Toxicity,Original,,58.40354919433594,2.1479411125183105,115.63711547851562,0.981048583984375,1.250732183456421,0.4326465725898742,11.153897285461426,8.642204284667969,4.606194496154785,0.4527813792228699,0.6537947058677673,0.3545438647270202,23.251718521118164,93.4122543334961,0.2834356427192688,3.998398542404175,,37.0,25.0,30.0,66.66666412353516,
2025-12-17,12:37:24.891000,FinePointe Series WBP [SN 139781]  Site 4 Bias Flow is out of range.,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-17,12:37:28.891000,8c,Toxicity,Original,,145.7145538330078,0.3941923081874847,37.22108459472656,0.8661932945251465,1.226657748222351,0.508095383644104,11.153897285461426,3.07696533203125,1.8874812126159668,0.2120720446109771,0.3739359974861145,0.121746689081192,10.134163856506348,0.0,0.1509416550397873,8.800785064697266,18.394493103027344,37.0,25.0,30.0,42.85714340209961,
2025-12-17,12:37:28.891000,FinePointe Series WBP [SN 139781]  Site 1 Bias Flow is out of range.,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-17,12:37:30.891000,8c,Toxicity,Original,,195.718505859375,0.104322038590908,20.417755126953125,1.06560218334198,1.200212836265564,0.3222269117832184,11.153897285461426,1.2478392124176023,1.0568777322769165,0.1451857686042785,0.161376953125,0.0777076706290245,7.901361465454102,0.0,0.0750030577182769,10.870912551879885,21.65312767028809,37.0,25.0,30.0,50.0,
2025-12-17,12:37:32.891000,8c,Toxicity,Original,,34.00278091430664,2.0446369647979736,69.5233383178711,2.451664447784424,2.2789769172668457,0.2860558032989502,11.153897285461426,9.518998146057127,6.993880271911621,0.5270408391952515,1.2375208139419556,0.3648617565631866,15.981666564941406,250.10562133789065,0.3867114186286926,7.999621391296387,56.04443359375,37.0,25.0,30.0,50.0,
