Date,Time,Subject,Phase,Recording,Alarms,f,TVb,MVb,Penh,PAU,Rpef,Comp,PIFb,PEFb,Ti,Te,EF50,EIP,EEP,Tr,TB,TP,Tbody,Tc,RH,Rinx,BFCF
2025-12-17,11:03:39.800000,Measuring antidote.,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-17,11:03:39.800000,Create measurement 'antidote'. Duration: 00:01:00,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-17,11:03:39.800000,Site Acknowledgement Changed: False,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-17,11:03:39.800000,FinePointe Series WBP [SN 139781]  Site 2 Bias Flow is out of range.,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-17,11:03:39.800000,FinePointe Series WBP [SN 139781]  Site 4 Bias Flow is out of range.,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-17,11:03:39.800000,FinePointe Series WBP [SN 139781]  Site 2 Bias Flow is out of range.,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-17,11:03:39.800000,FinePointe Series WBP [SN 139781]  Site 4 Bias Flow is out of range.,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-17,11:03:39.800000,FinePointe Series WBP [SN 139781]  Site 2 Bias Flow is out of range.,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-17,11:03:39.800000,FinePointe Series WBP [SN 139781]  Site 4 Bias Flow is out of range.,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-17,11:04:16.716000,5b,Toxicity,Original,,218.87091064453125,0.1330719590187072,28.23422241210937,11.763714790344238,11.510522842407228,0.4664826989173889,11.153897285461426,2.7510039806365967,2.8688807487487797,0.0871438160538673,0.4523617327213287,0.2321321368217468,3.8214035034179688,382.4372253417969,0.0450719781219959,5.787017822265625,,37.0,25.0,30.0,96.0,
2025-12-17,11:04:16.716000,FinePointe Series WBP [SN 139781]  Site 2 Bias Flow is out of range.,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-17,11:04:18.716000,5b,Toxicity,Original,,290.10797119140625,0.1215575858950614,35.534698486328125,0.494135707616806,0.3351034224033355,0.7606953382492065,11.153897285461426,1.7200871706008911,2.9907827377319336,0.1152710914611816,0.0940198972821235,0.1497203558683395,11.10308074951172,0.0,0.0757302939891815,13.307053565979004,2.770260572433472,37.0,25.0,30.0,70.0,
2025-12-17,11:04:20.716000,5b,Toxicity,Original,,401.1198425292969,0.1648482978343963,65.49382019042969,0.986376702785492,0.8164651393890381,0.5239794850349426,11.153897285461426,3.496753215789795,4.309959411621094,0.0766587480902671,0.0739923864603042,0.3659204840660095,4.339296340942383,5.156243801116943,0.0413701832294464,16.537118911743164,20.604103088378903,37.0,25.0,30.0,80.0,
2025-12-17,11:04:20.716000,FinePointe Series WBP [SN 139781]  Site 2 Bias Flow is out of range.,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-17,11:04:20.716000,FinePointe Series WBP [SN 139781]  Site 4 Bias Flow is out of range.,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-17,11:04:20.716000,FinePointe Series WBP [SN 139781]  Site 2 Bias Flow is out of range.,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-17,11:04:20.716000,Measuring T30.,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-17,11:04:20.716000,Create measurement 'T30'. Duration: 00:29:00,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-17,11:04:20.716000,FinePointe Series WBP [SN 139781]  Site 4 Bias Flow is out of range.,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-17,11:04:20.716000,FinePointe Series WBP [SN 139781]  Site 2 Bias Flow is out of range.,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-17,11:04:50.717000,5b,Toxicity,Original,,57.85691833496094,0.3855254352092743,22.30531311035156,0.8732675909996033,1.4994311332702637,0.4067302048206329,11.153897285461426,1.7858092784881592,0.9241650700569152,0.4223830103874206,0.6146580576896667,0.0399827882647514,6.653157234191895,304.9652099609375,0.2472608536481857,8.197997093200684,19.20761108398437,37.0,25.0,30.0,92.30769348144533,
2025-12-17,11:04:50.717000,FinePointe Series WBP [SN 139781]  Site 4 Bias Flow is out of range.,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-17,11:04:56.717000,5b,Toxicity,Original,,122.56922149658205,0.1984100043773651,24.318960189819336,0.8151515126228333,1.0812917947769165,0.4192721247673034,11.153897285461426,1.6062946319580078,1.2717432975769043,0.2223896831274032,0.2671296000480652,0.1044841781258583,5.3600358963012695,102.00818634033205,0.1301835179328918,13.29908847808838,4.584676265716553,37.0,25.0,30.0,90.90908813476562,
2025-12-17,11:04:56.717000,FinePointe Series WBP [SN 139781]  Site 2 Bias Flow is out of range.,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-17,11:04:58.717000,5b,Toxicity,Original,,73.183837890625,0.5915216207504272,43.28982162475586,0.2885258197784424,0.294227659702301,0.8347060680389404,11.153897285461426,2.6080071926116943,2.7523696422576904,0.4963859915733337,0.3234671652317047,0.0838450714945793,71.9909896850586,0.0,0.2557373940944671,7.729079246520996,34.86986541748047,37.0,25.0,30.0,83.33333587646484,
2025-12-17,11:05:00.717000,5b,Toxicity,Original,,172.20237731933594,0.1961420476436615,24.39678192138672,1.8347904682159424,1.970219731330872,0.2939825356006622,11.153897285461426,1.707711696624756,1.342099666595459,0.2201519757509231,0.3938839137554168,0.100491926074028,3.865441083908081,223.1470947265625,0.116039365530014,11.08076286315918,22.833240509033203,37.0,25.0,30.0,60.0,
2025-12-17,11:05:02.716000,5b,Toxicity,Original,,88.2813949584961,0.3947994709014892,34.85344696044922,1.2598886489868164,1.018305778503418,0.452891856431961,11.153897285461426,2.0153496265411377,2.300286293029785,0.3616881668567657,0.3179567158222198,0.2053205668926239,4.754428386688232,103.71565246582033,0.1597738564014434,6.082492351531982,27.628646850585938,37.0,25.0,30.0,66.66666412353516,
2025-12-17,11:05:02.716000,FinePointe Series WBP [SN 139781]  Site 4 Bias Flow is out of range.,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-17,11:05:06.716000,5b,Toxicity,Original,,41.58747482299805,0.512671172618866,21.32069969177246,2.2408487796783447,1.8041473627090452,0.3326577842235565,11.153897285461426,2.087897777557373,1.8122864961624143,0.4567437767982483,0.985998272895813,0.0819976702332496,5.465152740478516,623.24169921875,0.3578603863716125,5.9999823570251465,22.68546295166016,37.0,25.0,30.0,87.5,
2025-12-17,11:05:06.716000,FinePointe Series WBP [SN 139781]  Site 2 Bias Flow is out of range.,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-17,11:05:08.716000,5b,Toxicity,Original,,68.48348236083984,0.292737066745758,20.04765510559082,1.4596675634384155,1.9946593046188357,0.6523569226264954,11.153897285461426,1.9577069282531736,1.47968852519989,0.2905546426773071,0.5855690240859985,0.0240249335765838,9.932156562805176,146.74270629882812,0.2009928077459335,,0.9212228059768676,37.0,25.0,30.0,50.0,
2025-12-17,11:05:10.716000,5b,Toxicity,Original,,76.4733657836914,0.3527944684028625,26.602258682250977,1.563457489013672,1.0969462394714355,0.2609937787055969,11.153897285461426,1.9708117246627808,2.2140884399414062,0.3286953270435333,0.5144411325454712,0.148417592048645,19.39406967163086,302.3031616210937,0.2442618757486343,6.240477085113525,26.32707977294922,37.0,25.0,30.0,40.0,
2025-12-17,11:05:12.716000,5b,Toxicity,Original,,117.67343139648438,0.2432405203580856,28.62294578552246,3.9533848762512207,2.316021203994751,0.1660334169864654,11.153897285461426,1.683994174003601,2.82177209854126,0.2448787987232208,0.2650068998336792,0.1618509441614151,4.144772052764893,156.90049743652344,0.0808660760521888,,,37.0,25.0,30.0,80.0,
2025-12-17,11:05:12.716000,FinePointe Series WBP [SN 139781]  Site 4 Bias Flow is out of range.,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-17,11:05:16.716000,5b,Toxicity,Original,,185.01535034179688,0.1944150477647781,25.976150512695312,0.708599865436554,0.9493224024772644,0.3922904133796692,11.153897285461426,2.042724847793579,1.216999888420105,0.1911243200302124,0.280514657497406,0.0727984830737114,4.910024166107178,90.564697265625,0.1368426382541656,20.025888442993164,17.613445281982422,37.0,25.0,30.0,72.7272720336914,
2025-12-17,11:05:16.716000,FinePointe Series WBP [SN 139781]  Site 2 Bias Flow is out of range.,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-17,11:05:18.716000,5b,Toxicity,Original,,61.78182601928711,0.4360868036746979,26.942237854003903,1.7439441680908203,1.8424110412597656,0.4222029745578766,11.153897285461426,2.471441984176636,2.379859209060669,0.3932383358478546,0.5779210925102234,0.1387865245342254,231.8840484619141,275.8200988769531,0.20591801404953,3.161815881729126,11.184927940368652,37.0,25.0,30.0,0.0,
