Group,Subject_Number,Subject,Timepoint,Elapsed_Minutes,Source_Sheet,Date,Time,Phase,Recording,Alarms,f,TVb,MVb,Penh,PAU,Rpef,Comp,PIFb,PEFb,Ti,Te,EF50,EIP,EEP,Tr,TB,TP,Tbody,Tc,RH,Rinx,BFCF
c,6,6c,4.8,4.832283333333334,6c_WBPth,2025-12-17,12:27:36.290000,Toxicity,Original,,52.48964309692383,2.0618367195129395,108.2250747680664,2.1078813076019287,2.152555227279663,0.1320414692163467,11.153897285461426,10.25933074951172,7.296096324920654,0.4766252934932709,0.6664572954177856,0.381558895111084,14.440584182739258,0.0,0.2262587547302246,8.78384780883789,18.06913185119629,37.0,25.0,30.0,88.88888549804688,
c,7,7c,4.8,4.8005,7c_WBPth,2025-12-17,12:30:44.636000,Toxicity,Original,,74.20770263671875,1.7028930187225342,126.31405639648438,1.4536665678024292,1.5497887134552002,0.2545884847640991,11.153897285461426,8.849918365478516,6.730854034423828,0.3819760084152221,0.4272874593734741,0.5149191617965698,9.242186546325684,18.014503479003903,0.1746750921010971,8.05845832824707,32.2977294921875,37.0,25.0,30.0,0.0,
c,8,8c,4.8,4.8,8c_WBPth,2025-12-17,12:40:40.891000,Toxicity,Original,,83.21002960205078,1.5323845148086548,127.1240005493164,0.8519765138626099,0.9652318358421326,0.4486501216888428,11.153897285461426,7.984045505523682,5.820765972137451,0.3545994460582733,0.3672252297401428,0.4892337620258331,9.722074508666992,0.0,0.1938443928956985,6.150590419769287,21.683956146240234,37.0,25.0,30.0,0.0,
c,9,9c,4.8,4.81355,9c_WBPth,2025-12-17,12:36:36.939000,Toxicity,Original,,61.2490234375,2.273942947387696,139.7095947265625,0.9502893090248108,1.148179292678833,0.1848733872175216,11.153897285461426,10.270962715148926,6.26104211807251,0.4220936894416809,0.558471143245697,0.486933171749115,16.386493682861328,9.568670272827148,0.264288067817688,3.274374008178711,18.898178100585938,37.0,25.0,30.0,33.33333206176758,
c,2,2c,5.5,5.504983333333333,2c_WBPth,2025-12-17,12:11:32.638000,Toxicity,Original,,106.82979583740234,1.978317856788636,210.50233459472656,0.9751793146133424,1.0056252479553225,0.4526273608207702,11.153897285461426,11.421689987182615,10.193866729736328,0.2754896879196167,0.2876595258712768,0.8441192507743835,7.917092800140381,2.785761833190918,0.1480788290500641,9.754923820495604,19.70528793334961,37.0,25.0,30.0,0.0,
c,3,3c,5.5,5.488016666666667,3c_WBPth,2025-12-17,12:14:29.087000,Toxicity,Original,,61.35427474975586,1.97911536693573,121.42719268798828,2.6929473876953125,2.3759255409240723,0.1419136673212051,11.153897285461426,8.492524147033691,7.75755500793457,0.4142039120197296,0.5637230277061462,0.6174824237823486,7.613175392150879,0.0,0.1713146120309829,6.284651279449463,27.88884353637696,37.0,25.0,30.0,0.0,
c,4,4c,5.5,5.5157,4c_WBPth,2025-12-17,12:22:01.141000,Toxicity,Original,,82.96485900878906,2.463122844696045,204.35533142089844,0.8436823487281799,0.8716818690299988,0.4100430905818939,11.153897285461426,10.866848945617676,10.10391902923584,0.3794976472854614,0.3437691330909729,0.7357467412948608,12.95486545562744,0.0,0.1953441649675369,12.116750717163086,17.78293228149414,37.0,25.0,30.0,0.0,
c,5,5c,5.5,5.49745,5c_WBPth,2025-12-17,12:25:14.037000,Toxicity,Original,,164.8894500732422,0.2434674501419067,40.14521408081055,0.7559785842895508,0.876345694065094,0.2982546985149383,11.153897285461426,2.5007030963897705,2.1473209857940674,0.2096495777368545,0.1542305946350097,0.1514043509960174,32.834739685058594,0.0,0.100261814892292,19.95255470275879,13.32417106628418,37.0,25.0,30.0,75.0,
c,6,6c,5.5,5.49895,6c_WBPth,2025-12-17,12:28:16.290000,Toxicity,Original,,64.79159545898438,1.220639705657959,76.55712127685547,1.880397081375122,1.8484883308410645,0.1394837200641632,11.153897285461426,5.518144607543945,4.245996952056885,0.4319760501384735,0.5032778382301331,0.251319020986557,8.17689037322998,74.94487762451172,0.1828097254037857,3.583097219467163,30.78832054138184,37.0,25.0,30.0,0.0,
c,7,7c,5.5,5.5005,7c_WBPth,2025-12-17,12:31:26.636000,Toxicity,Original,,75.45330810546875,1.7530618906021118,132.19601440429688,1.4607900381088257,1.2733192443847656,0.2912367582321167,11.153897285461426,7.330092430114746,7.51192045211792,0.428882896900177,0.3669302463531494,0.5914593935012817,7.697102069854736,0.0,0.1678855121135711,8.334177017211914,27.4510440826416,37.0,25.0,30.0,0.0,
c,8,8c,5.5,5.5,8c_WBPth,2025-12-17,12:41:22.891000,Toxicity,Original,,88.1988525390625,1.5790894031524658,139.36422729492188,0.9471418857574464,1.0313358306884766,0.3503075242042541,11.153897285461426,8.202252388000488,6.305103778839111,0.3069911599159241,0.3737942278385162,0.4679044485092163,8.045740127563477,4.509050369262695,0.1896688491106033,5.683815956115723,19.155742645263672,37.0,25.0,30.0,0.0,
c,9,9c,5.5,5.51355,9c_WBPth,2025-12-17,12:37:18.939000,Toxicity,Original,,68.1156005859375,1.9241702556610107,131.09881591796875,0.7884360551834106,0.881064236164093,0.6085820198059082,11.153897285461426,7.413510322570801,5.641873836517334,0.4533016979694366,0.4289520382881164,0.4360308647155761,12.651415824890137,0.0,0.2370434701442718,7.232849597930908,18.429119110107425,37.0,25.0,30.0,0.0,
c,2,2c,7.5,7.504983333333333,2c_WBPth,2025-12-17,12:13:32.638000,Toxicity,Original,,200.7767028808593,1.6910947561264038,324.0683898925781,0.5204934477806091,0.7087057828903198,0.5513376593589783,11.153897285461426,17.412715911865234,11.70703125,0.1491590440273285,0.1600584238767624,0.8923822045326233,5.304489612579346,0.0,0.096000462770462,7.939808368682861,11.181137084960938,37.0,25.0,30.0,0.0,
c,3,3c,7.5,7.488016666666667,3c_WBPth,2025-12-17,12:16:29.087000,Toxicity,Original,,78.4567642211914,1.7335739135742188,135.85153198242188,1.2678487300872805,1.3368139266967771,0.2388704717159271,11.153897285461426,9.659707069396973,7.822082042694092,0.3950890302658081,0.377283364534378,0.615494430065155,9.207738876342772,33.62031936645508,0.1684897541999817,5.927706718444824,20.793907165527344,37.0,25.0,30.0,0.0,
c,4,4c,7.5,7.5157,4c_WBPth,2025-12-17,12:24:01.141000,Toxicity,Original,,92.96990203857422,2.388075828552246,222.2265472412109,0.7120247483253479,0.70597904920578,0.4876303970813751,11.153897285461426,11.025781631469728,10.977581024169922,0.3467465937137604,0.2988867163658142,0.9656901359558104,16.615375518798828,0.0,0.1859260499477386,16.08953285217285,12.340838432312012,37.0,25.0,30.0,0.0,
c,5,5c,7.5,7.49745,5c_WBPth,2025-12-17,12:27:14.037000,Toxicity,Original,,94.43011474609376,0.3713573515415191,35.55421447753906,3.108508586883545,2.326709032058716,0.3567708730697632,11.153897285461426,2.758628845214844,3.317845106124878,0.2821179628372192,0.4184772968292236,0.1800686568021774,19.198467254638672,175.88597106933594,0.1455243825912475,12.687135696411133,8.328177452087402,37.0,25.0,30.0,0.0,
c,6,6c,7.5,7.49895,6c_WBPth,2025-12-17,12:30:16.290000,Toxicity,Original,,74.96903991699219,1.7632429599761963,131.57191467285156,1.4629054069519043,1.2834900617599487,0.3569758534431457,11.153897285461426,6.763734817504883,6.363783836364746,0.4004557132720947,0.402923583984375,0.5495555996894836,10.845064163208008,0.0,0.1818422824144363,6.852169036865234,25.978843688964844,37.0,25.0,30.0,0.0,
c,7,7c,7.5,7.5005,7c_WBPth,2025-12-17,12:33:26.636000,Toxicity,Original,,88.28656005859375,2.062377452850342,181.8955535888672,1.0451174974441528,1.0103819370269775,0.2698363959789276,11.153897285461426,9.81356716156006,8.70268440246582,0.3555378019809723,0.3254997730255127,0.6345318555831909,8.389078140258789,0.0,0.1675727367401123,7.6890459060668945,21.87372779846192,37.0,25.0,30.0,0.0,
c,8,8c,7.5,7.5,8c_WBPth,2025-12-17,12:43:22.891000,Toxicity,Original,,93.0221176147461,1.357857346534729,126.24884796142578,0.8287279605865479,0.8974633812904358,0.3290963768959045,11.153897285461426,6.766654968261719,5.644428730010986,0.3165919184684753,0.3285026848316192,0.4538732767105102,8.937610626220703,0.0,0.1786400526762008,8.221189498901367,17.00790786743164,37.0,25.0,30.0,0.0,
c,9,9c,7.5,7.513549999999999,9c_WBPth,2025-12-17,12:39:18.939000,Toxicity,Original,,74.44908905029297,1.7276742458343506,128.61639404296875,0.7645384669303894,0.7909781336784363,0.552684485912323,11.153897285461426,6.636739730834961,5.803536415100098,0.4320336282253265,0.3773403167724609,0.4704911410808563,9.19243335723877,0.0,0.2193088829517364,10.56704330444336,14.169544219970703,37.0,25.0,30.0,0.0,
d,2,2d,2.5,2.5088,2d_WBPth,2025-12-30,09:51:56.538000,Toxicity,Original,,50.41633987426758,2.743095636367798,138.29684448242188,0.9309555888175964,1.266178846359253,0.3706854283809662,11.153897285461426,11.109661102294922,6.970459938049316,0.4671053886413574,0.7229849696159363,0.5144650936126709,12.67722225189209,0.0,0.3297184407711029,3.733312606811523,48.12199020385742,37.0,25.0,30.0,83.33333587646484,
d,4,4d,2.5,2.5064166666666665,4d_WBPth,2025-12-30,09:53:56.806000,Toxicity,Original,,56.07036590576172,3.2526073455810547,182.3748779296875,1.3141148090362549,1.9112098217010496,0.3914427161216736,11.153897285461426,13.530497550964355,7.220442771911621,0.4365302324295044,0.6335537433624268,0.5784329771995544,17.1882266998291,135.96458435058594,0.2273538261651992,6.687182426452637,25.586151123046875,37.0,25.0,30.0,0.0,
d,5,5d,2.5,2.463016666666667,5d_WBPth,2025-12-30,10:00:20.923000,Toxicity,Original,,185.6312713623047,0.3593628108501434,42.1149787902832,0.6143760681152344,0.6884243488311768,0.4017612934112549,11.153897285461426,2.388361930847168,2.133995532989502,0.2209881246089935,0.3095313906669616,0.1258999556303024,7.44465446472168,153.94056701660156,0.1867984533309936,7.74913215637207,19.55015563964844,37.0,25.0,30.0,50.0,
d,6,6d,2.5,2.4778333333333333,6d_WBPth,2025-12-30,10:04:05.067000,Toxicity,Original,,119.92586517333984,1.390228033065796,82.86824035644531,1.1782994270324707,0.9460254907608032,0.4569924473762512,11.153897285461426,6.515230178833008,6.332278251647949,0.3452460169792175,0.4959205687046051,0.4441816806793213,4.831465244293213,82.11849975585938,0.2336377054452896,10.683708190917969,28.957130432128903,37.0,25.0,30.0,80.0,
d,7,7d,2.5,2.4787666666666666,7d_WBPth,2025-12-30,10:08:04.710000,Toxicity,Original,,38.07487106323242,2.760911464691162,105.12134552001952,2.1936914920806885,2.519402027130127,0.2419726103544235,11.153897285461426,13.338006019592283,8.210977554321289,0.3938906192779541,1.181951880455017,0.4364919662475586,18.917377471923828,395.7692260742188,0.3456474542617798,10.311002731323242,14.773186683654783,37.0,25.0,30.0,50.0,
d,8,8d,2.5,2.5125333333333333,8d_WBPth,2025-12-30,10:10:59.098000,Toxicity,Original,,41.41344833374024,3.871049165725708,160.31349182128906,1.248093605041504,1.4138154983520508,0.18152616918087,11.153897285461426,14.250778198242188,8.135347366333008,0.5123007297515869,0.936504065990448,0.6899465322494507,36.026885986328125,0.0,0.3989265561103821,4.340379238128662,33.01395034790039,37.0,25.0,30.0,83.33333587646484,
d,9,9d,2.5,2.499816666666667,9d_WBPth,2025-12-30,10:14:59.176000,Toxicity,Original,,46.46356964111328,2.9978818893432617,139.29229736328125,1.288297414779663,1.4851973056793213,0.2453697174787521,11.153897285461426,10.683758735656738,6.229899883270264,0.5414454936981201,0.7498887777328491,0.357150673866272,16.8919620513916,0.0,0.3139485716819763,3.676922082901001,17.22258949279785,37.0,25.0,30.0,0.0,
d,2,2d,4.8,4.808800000000001,2d_WBPth,2025-12-30,09:54:14.538000,Toxicity,Original,,55.518436431884766,2.4253082275390625,134.66232299804688,1.3827500343322754,1.4455595016479492,0.1763664782047271,11.153897285461426,10.710052490234377,7.542252540588379,0.5136762261390686,0.5683941841125488,0.5244347453117371,14.467403411865234,0.0,0.241277813911438,5.86771821975708,34.10836410522461,37.0,25.0,30.0,0.0,
d,3,3d,4.8,4.80875,3d_WBPth,2025-12-30,09:59:38.461000,Toxicity,Original,,64.22187042236328,2.815239191055298,180.80239868164065,0.9182963967323304,1.0491528511047363,0.4847164750099182,11.153897285461426,11.635248184204102,8.464153289794922,0.4688194394111633,0.4656373858451843,0.717374861240387,13.467511177062988,0.0,0.235248401761055,7.214145660400391,24.179218292236328,37.0,25.0,30.0,33.33333206176758,
d,4,4d,4.8,4.806416666666666,4d_WBPth,2025-12-30,09:56:14.806000,Toxicity,Original,,63.204627990722656,2.3636391162872314,149.97900390625,1.9389126300811768,1.7095770835876465,0.3529401123523712,11.153897285461426,9.15772533416748,8.164711952209473,0.4208465218544006,0.5300748348236084,0.5756257772445679,10.70510482788086,90.84042358398438,0.2137929201126098,4.660320281982422,23.61484146118164,37.0,25.0,30.0,0.0,
d,5,5d,4.8,4.79635,5d_WBPth,2025-12-30,10:02:40.923000,Toxicity,Original,,212.20489501953125,0.2441528439521789,33.72998046875,1.18700909614563,1.1648671627044678,0.6526669263839722,11.153897285461426,2.618966579437256,2.598707675933838,0.162383422255516,0.2850435078144073,0.1474961191415786,26.007640838623047,75.3570785522461,0.1165744066238403,15.433039665222168,13.274572372436523,37.0,25.0,30.0,66.66666412353516,
d,6,6d,4.8,4.811166666666667,6d_WBPth,2025-12-30,10:06:25.067000,Toxicity,Original,,73.97840118408203,1.8296879529953003,135.35739135742188,1.2590477466583252,1.183434009552002,0.4650730490684509,11.153897285461426,7.705692768096924,6.474797248840332,0.3552051782608032,0.45584237575531,0.5693818926811218,7.204451560974121,0.0,0.2136129289865493,4.8898701667785645,20.68044090270996,37.0,25.0,30.0,50.0,
d,7,7d,4.8,4.8121,7d_WBPth,2025-12-30,10:10:24.710000,Toxicity,Original,,83.53766632080078,2.6238439083099365,218.20361328125,0.9234023690223694,0.9946534037590028,0.4347344636917114,11.153897285461426,12.496078491210938,9.37535572052002,0.3551809787750244,0.3676240444183349,0.8025211691856384,9.198664665222168,0.0,0.1908114850521087,6.501876831054688,18.51689910888672,37.0,25.0,30.0,0.0,
d,8,8d,4.8,4.8125333333333336,8d_WBPth,2025-12-30,10:13:17.098000,Toxicity,Original,,58.15503692626953,2.5489602088928223,147.33262634277344,2.102302074432373,2.0124707221984863,0.1014309525489807,11.153897285461426,12.477380752563477,7.661727905273437,0.4649458527565002,0.5987844467163086,0.4731661677360534,9.115775108337402,74.0473403930664,0.2036211341619491,0.9667541980743408,32.1490478515625,37.0,25.0,30.0,33.33333206176758,
d,9,9d,4.8,4.7998,9d_WBPth,2025-12-30,10:17:17.175000,Toxicity,Original,,136.37950134277344,0.1362477391958236,18.581398010253903,0.5581485033035278,0.8165308833122253,0.1264202445745468,11.153897285461426,1.711881160736084,1.1686348915100098,0.123543806374073,0.3164049983024597,0.0687542930245399,5.100220680236816,226.41720581054688,0.1749580204486847,,12.492690086364746,37.0,25.0,30.0,83.33333587646484,
d,2,2d,5.5,5.5088,2d_WBPth,2025-12-30,09:54:56.538000,Toxicity,Original,,67.47443389892578,2.407186269760132,162.4235382080078,1.1193983554840088,1.1792309284210205,0.4661830961704254,11.153897285461426,10.274508476257324,7.29256534576416,0.485950618982315,0.4032750427722931,0.5157603621482849,9.050580024719238,111.67170715332033,0.1895071268081665,1.98175060749054,38.705116271972656,37.0,25.0,30.0,87.5,
d,3,3d,5.5,5.50875,3d_WBPth,2025-12-30,10:00:20.461000,Toxicity,Original,,72.44639587402344,2.5475082397460938,183.4825134277344,0.9058107137680054,1.0080479383468628,0.5276775360107422,11.153897285461426,10.159677505493164,8.33028507232666,0.4061552286148071,0.430027425289154,0.7184256315231323,12.212379455566406,0.0,0.2248243242502212,9.351940155029297,23.06581687927246,37.0,25.0,30.0,0.0,
d,4,4d,5.5,5.5064166666666665,4d_WBPth,2025-12-30,09:56:56.806000,Toxicity,Original,,67.326171875,2.47546935081482,166.6109619140625,1.054016351699829,1.0811405181884766,0.4668369889259338,11.153897285461426,10.601892471313477,8.228042602539062,0.4490864872932434,0.4424293041229248,0.7264347076416016,10.336575508117676,0.0,0.2201376855373382,7.303079605102539,19.826847076416016,37.0,25.0,30.0,0.0,
d,5,5d,5.5,5.529683333333334,5d_WBPth,2025-12-30,10:03:24.923000,Toxicity,Original,,81.81988525390625,0.564834713935852,46.2147102355957,1.4650598764419556,1.038238763809204,0.1086755245923996,11.153897285461426,3.7741665840148926,4.115396976470947,0.3652499318122864,0.3680681586265564,0.1890727430582046,3.7078065872192383,152.68397521972656,0.1844233274459839,,5.716050624847412,37.0,25.0,30.0,85.71428680419922,
d,6,6d,5.5,5.511166666666667,6d_WBPth,2025-12-30,10:07:07.067000,Toxicity,Original,,76.448486328125,1.9485042095184328,149.0181884765625,1.162069320678711,0.9984086155891418,0.4319924116134643,11.153897285461426,7.476407051086426,7.539731979370117,0.3968622088432312,0.3885815143585205,0.5254106521606445,8.604351043701172,21.961305618286133,0.2106068432331085,6.124405860900879,14.994182586669922,37.0,25.0,30.0,0.0,
d,7,7d,5.5,5.5121,7d_WBPth,2025-12-30,10:11:06.710000,Toxicity,Original,,89.24452209472656,2.267516851425171,202.0951538085937,0.7957264184951782,0.9636876583099364,0.4630512297153473,11.153897285461426,11.603426933288574,8.720407485961914,0.3351420164108276,0.3381264805793762,0.7581445574760437,8.056716918945312,0.0,0.1772023886442184,7.533767700195312,22.472639083862305,37.0,25.0,30.0,0.0,
d,8,8d,5.5,5.512533333333334,8d_WBPth,2025-12-30,10:13:59.098000,Toxicity,Original,,64.3233642578125,2.4149515628814697,155.3378143310547,0.3240126669406891,0.470780998468399,0.8324374556541443,11.153897285461426,12.41351318359375,8.636130332946777,0.401816189289093,0.5309708118438721,0.6838372945785522,13.75989818572998,0.0,0.3691202700138092,8.008009910583496,4.902592182159424,37.0,25.0,30.0,0.0,
d,9,9d,5.5,5.4998,9d_WBPth,2025-12-30,10:17:59.175000,Toxicity,Original,,63.78820037841797,2.29674768447876,146.50540161132812,1.3399173021316528,1.2706414461135864,0.1792739778757095,11.153897285461426,9.682820320129396,8.787720680236816,0.4162757098674774,0.524337112903595,0.5517783164978027,9.719688415527344,0.0,0.2408616840839386,8.26685619354248,46.05430603027344,37.0,25.0,30.0,66.66666412353516,
d,2,2d,7.5,7.5088,2d_WBPth,2025-12-30,09:56:56.538000,Toxicity,Original,,65.17591094970703,2.540677070617676,165.56893920898438,1.388795256614685,1.2599904537200928,0.2967814207077026,11.153897285461426,9.542463302612305,8.260740280151367,0.450415164232254,0.4701805412769317,0.5588356852531433,8.669217109680176,0.0,0.2158673554658889,3.578054904937744,23.40711212158203,37.0,25.0,30.0,0.0,
d,3,3d,7.5,7.50875,3d_WBPth,2025-12-30,10:02:20.461000,Toxicity,Original,,80.55290222167969,2.587106227874756,207.2115173339844,1.2039690017700195,1.107410550117493,0.5213865041732788,11.153897285461426,12.982414245605469,12.033984184265137,0.3766015768051147,0.3789716958999634,0.9152631759643556,10.426802635192873,33.40400695800781,0.1877148002386093,9.060001373291016,14.775327682495115,37.0,25.0,30.0,0.0,
d,4,4d,7.5,7.506416666666666,4d_WBPth,2025-12-30,09:58:56.806000,Toxicity,Original,,69.68384552001953,2.2949557304382324,160.6699676513672,0.8214489817619324,0.8668558597564697,0.6354773044586182,11.153897285461426,12.216081619262695,10.779040336608888,0.3445238769054413,0.5239609479904175,0.914743423461914,16.37578582763672,100.72293853759766,0.2924185395240783,5.73834753036499,9.53159523010254,37.0,25.0,30.0,0.0,
d,5,5d,7.5,7.49635,5d_WBPth,2025-12-30,10:05:22.923000,Toxicity,Original,,103.37184143066406,0.337661862373352,34.87373352050781,1.1498980522155762,1.413519024848938,0.4817147850990295,11.153897285461426,4.136844158172607,3.3938148021698,0.2085965275764465,0.3792703747749328,0.1731584072113037,46.96271133422852,59.257205963134766,0.1568581610918045,9.847403526306152,16.438961029052734,37.0,25.0,30.0,50.0,
d,6,6d,7.5,7.477833333333334,6d_WBPth,2025-12-30,10:09:05.067000,Toxicity,Original,,87.4002914428711,1.8719220161437988,163.80140686035156,0.7935442328453064,0.7701245546340942,0.5857375264167786,11.153897285461426,8.301618576049805,8.540471076965332,0.3634534180164337,0.3252982199192047,0.7237982153892517,11.867902755737305,0.0,0.1913482695817947,10.502090454101562,13.34416675567627,37.0,25.0,30.0,0.0,
d,7,7d,7.5,7.5121,7d_WBPth,2025-12-30,10:13:06.710000,Toxicity,Original,,89.81904602050781,2.0887913703918457,187.5052032470703,0.680374026298523,0.8552244901657104,0.4664927423000335,11.153897285461426,11.004450798034668,7.713020324707031,0.3296776115894317,0.338427871465683,0.5565001964569092,8.653651237487793,0.0,0.1893928200006485,8.345824241638184,16.06687355041504,37.0,25.0,30.0,0.0,
d,8,8d,7.5,7.512533333333334,8d_WBPth,2025-12-30,10:15:59.098000,Toxicity,Original,,64.62831115722656,2.6234850883483887,169.03843688964844,1.643115520477295,1.170915126800537,0.3052163124084472,11.153897285461426,10.161054611206056,10.084714889526367,0.5184106230735779,0.4130274355411529,0.676904559135437,8.949575424194336,24.383474349975582,0.2016221582889557,3.0732462406158447,19.684131622314453,37.0,25.0,30.0,0.0,
d,9,9d,7.5,7.4998,9d_WBPth,2025-12-30,10:19:59.175000,Toxicity,Original,,54.28107452392578,1.8884268999099727,103.24581909179688,1.7928005456924438,2.192549705505371,0.2767002284526825,11.153897285461426,8.344703674316406,5.664244651794434,0.4914486408233642,0.6163239479064941,0.398057073354721,9.00454330444336,96.96424865722656,0.2012390792369842,4.556512832641602,30.465505599975582,37.0,25.0,30.0,0.0,
e,1,1e,2.5,2.5066,1e_WBPth,2025-12-30,11:01:29.500000,Toxicity,Original,,43.97065734863281,2.0690114498138428,90.97579193115234,1.955799221992493,2.5546693801879883,0.1991863846778869,11.153897285461426,10.83195686340332,6.100086688995361,0.4508292973041534,0.9137170910835266,0.1891167908906936,12.420293807983398,164.53311157226562,0.2629642784595489,0.7495606541633606,,37.0,25.0,30.0,0.0,
e,2,2e,2.5,2.5122166666666668,2e_WBPth,2025-12-30,11:07:35.805000,Toxicity,Original,,181.9174041748047,0.15098437666893,27.466686248779297,0.4849466979503631,0.9266573786735536,0.5619316697120667,11.153897285461426,1.5720281600952148,0.7477336525917053,0.1660990267992019,0.1637209802865982,0.0537572242319583,8.869254112243652,0.0,0.087437130510807,12.81778049468994,19.68528175354004,37.0,25.0,30.0,80.0,
e,3,3e,2.5,2.484183333333333,3e_WBPth,2025-12-30,11:10:12.807000,Toxicity,Original,,47.92256927490234,3.5690507888793945,171.0380859375,0.9211856722831726,1.1856298446655271,0.5410435199737549,11.153897285461426,13.80002498626709,7.269108772277832,0.5570663213729858,0.6949533224105835,0.4932014644145965,13.31602668762207,0.0,0.3363882005214691,7.729060173034668,31.510560989379883,37.0,25.0,30.0,0.0,
e,1,1e,4.8,4.8066,1e_WBPth,2025-12-30,11:03:47.500000,Toxicity,Original,,138.43673706054688,0.8439407348632812,116.83240509033205,0.3083904981613159,0.5398422479629517,0.6274978518486023,11.153897285461426,6.835753917694092,3.908057928085327,0.2294261902570724,0.2039847522974014,0.3320038318634033,21.67695999145508,0.0,0.1373721212148666,24.77670669555664,32.2468376159668,37.0,25.0,30.0,85.71428680419922,
e,2,2e,4.8,4.812216666666667,2e_WBPth,2025-12-30,11:09:53.805000,Toxicity,Original,,137.39097595214844,0.120843306183815,16.602779388427734,4.745859622955322,3.889353275299072,0.1597855687141418,11.153897285461426,1.7569208145141602,1.6531630754470823,0.1488240957260131,0.287885844707489,0.0846861228346824,8.114119529724121,166.63885498046875,0.0610735416412353,10.07269287109375,54.14940643310547,37.0,25.0,30.0,83.33333587646484,
e,3,3e,4.8,4.784183333333333,3e_WBPth,2025-12-30,11:12:30.807000,Toxicity,Original,,44.45294189453125,4.2545599937438965,189.1277008056641,0.2602005898952484,1.174500823020935,0.3856202065944671,11.153897285461426,45.34769058227539,9.359359741210938,0.3020789623260498,1.0476629734039309,0.4461908638477325,122.13504028320312,0.0,0.4855147898197174,15.063878059387209,25.847814559936523,37.0,25.0,30.0,97.7272720336914,
e,1,1e,5.5,5.506600000000001,1e_WBPth,2025-12-30,11:04:29.500000,Toxicity,Original,,127.82257843017578,1.3743780851364136,87.03764343261719,1.5034029483795166,1.2550376653671265,0.347571462392807,11.153897285461426,5.336737155914307,4.618499279022217,0.3340006470680237,0.3521602749824524,0.3743594884872436,8.615837097167969,0.0,0.1528511643409729,6.82352352142334,15.750286102294922,37.0,25.0,30.0,60.0,
e,2,2e,5.5,5.512216666666666,2e_WBPth,2025-12-30,11:10:35.805000,Toxicity,Original,,43.8072395324707,3.893165826797485,170.54884338378906,1.4570461511611938,1.7958015203475952,0.2194638103246688,11.153897285461426,14.163934707641602,9.38051700592041,0.4400984346866607,0.9295382499694824,0.7219787836074829,12.943977355957031,0.0,0.3408338725566864,6.041040897369385,40.892333984375,37.0,25.0,30.0,66.66666412353516,
e,3,3e,5.5,5.55085,3e_WBPth,2025-12-30,11:13:16.807000,Toxicity,Original,,62.87252426147461,3.0208351612091064,189.9275360107422,0.4029462039470672,0.6805480718612671,0.9644820094108582,11.153897285461426,17.345714569091797,11.214268684387209,0.32599538564682,0.6283165216445923,0.6157557964324951,4.209100723266602,0.0,0.3771254122257232,3.550570011138916,7.255704879760742,37.0,25.0,30.0,98.64865112304688,
e,1,1e,7.5,7.473266666666666,1e_WBPth,2025-12-30,11:06:27.500000,Toxicity,Original,,117.39932250976562,1.2398712635040283,92.86784362792967,0.7111552953720093,0.7693871855735779,0.5355340838432312,11.153897285461426,6.3185625076293945,4.422276973724365,0.3077902197837829,0.3494578599929809,0.3263044655323028,18.307758331298828,47.61236572265625,0.1906483769416809,15.139371871948242,17.961490631103516,37.0,25.0,30.0,40.0,
e,2,2e,7.5,7.478883333333333,2e_WBPth,2025-12-30,11:12:33.805000,Toxicity,Original,,34.417457580566406,3.625441551208496,124.77848052978516,1.9588558673858645,1.7793234586715698,0.4148286581039428,11.153897285461426,12.92104721069336,7.751033306121826,0.6006609797477722,1.142640471458435,0.6617618203163147,75.56776428222656,0.0,0.4253808557987213,4.065528869628906,17.77005386352539,37.0,25.0,30.0,50.0,
e,3,3e,7.5,7.45085,3e_WBPth,2025-12-30,11:15:10.807000,Toxicity,Original,,36.38579559326172,4.269431114196777,155.34664916992188,1.227684736251831,2.422121286392212,0.4296160936355591,11.153897285461426,16.399049758911133,5.886166572570801,0.4432674348354339,1.2057276964187622,0.5108224153518677,62.62228393554688,280.7718200683594,0.361752450466156,5.530235767364502,13.779743194580078,37.0,25.0,30.0,90.0,
