Date,Time,Subject,Phase,Recording,Alarms,f,TVb,MVb,Penh,PAU,Rpef,Comp,PIFb,PEFb,Ti,Te,EF50,EIP,EEP,Tr,TB,TP,Tbody,Tc,RH,Rinx,BFCF
2025-12-30,10:58:59.104000,Measuring antidote.,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-30,10:58:59.104000,Create measurement 'antidote'. Duration: 00:01:00,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-30,10:58:59.104000,Site Acknowledgement Changed: False,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-30,10:59:03.500000,1e,Toxicity,Original,,72.5893783569336,3.927847862243652,285.1200561523437,0.5276685357093811,0.5591578483581543,0.8415181040763855,11.153897285461426,13.783681869506836,9.178647994995115,0.5413683652877808,0.285198837518692,0.6703610420227051,7.97141170501709,0.0,0.1948505938053131,1.8008469343185425,18.63977432250977,37.0,25.0,30.0,90.0,
2025-12-30,10:59:03.500000,FinePointe Series WBP [SN 139781]  Site 1 Bias Flow is out of range.,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-30,10:59:03.500000,FinePointe Series WBP [SN 139781]  Site 1 Bias Flow is out of range.,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-30,10:59:03.500000,FinePointe Series WBP [SN 139781]  Site 1 Bias Flow is out of range.,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-30,10:59:03.500000,Measuring T30.,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-30,10:59:03.500000,Create measurement 'T30'. Duration: 00:29:00,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-30,11:00:09.500000,1e,Toxicity,Original,,131.8089141845703,0.4378468692302704,57.71212387084961,0.2834596037864685,0.2795263230800628,0.7868289351463318,11.153897285461426,4.248344421386719,4.61912727355957,0.1781429052352905,0.2770614922046661,0.3756782710552215,14.385807037353516,0.0,0.22210194170475,37.96650695800781,4.822347640991211,37.0,25.0,30.0,96.29629516601562,
