Date,Time,Subject,Phase,Recording,Alarms,f,TVb,MVb,Penh,PAU,Rpef,Comp,PIFb,PEFb,Ti,Te,EF50,EIP,EEP,Tr,TB,TP,Tbody,Tc,RH,Rinx,BFCF
2025-12-17,09:37:27.894000,Measuring antidote.,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-17,09:37:27.894000,Create measurement 'antidote'. Duration: 00:01:00,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-17,09:37:27.894000,Site Acknowledgement Changed: False,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-17,09:37:27.894000,FinePointe Series WBP [SN 139781]  Site 4 Bias Flow is out of range.,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-17,09:37:27.894000,FinePointe Series WBP [SN 10499C]  Site 1 Bias Flow is out of range.,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-17,09:37:27.894000,FinePointe Series WBP [SN 139781]  Site 4 Bias Flow is out of range.,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-17,09:37:27.894000,FinePointe Series WBP [SN 10499C]  Site 1 Bias Flow is out of range.,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-17,09:37:53.275000,5a,Toxicity,Original,,351.71173095703125,0.1302492022514343,45.67694854736328,1.3962068557739258,0.8110019564628601,0.5121502876281738,11.153897285461426,2.306549072265625,3.994878053665161,0.1013882607221603,0.0751305818557739,0.3446166813373565,4.439267158508301,0.0,0.0408138372004032,13.814414978027344,18.1097412109375,37.0,25.0,30.0,75.0,
2025-12-17,09:37:55.275000,5a,Toxicity,Original,,366.8929443359375,0.1694435477256775,62.16764068603516,3.3418116569519043,2.6563422679901123,0.2506587207317352,11.153897285461426,3.297818183898926,4.053984642028809,0.0837456881999969,0.0797897577285766,0.3580420613288879,2.7850229740142822,38.77605438232422,0.0219860766083002,13.789996147155762,34.79738235473633,37.0,25.0,30.0,75.0,
2025-12-17,09:38:03.275000,5a,Toxicity,Original,,78.87718963623047,93.95354461669922,7410.79150390625,0.4770965874195099,0.7733723521232605,0.5867032408714294,11.153897285461426,607.3151245117188,369.19769287109375,0.3004776239395141,0.4601985812187195,31.258548736572266,30.63853454589844,0.0,0.2699157893657684,9.967957496643066,14.570924758911133,37.0,25.0,30.0,90.90908813476562,
