Date,Time,Subject,Phase,Recording,Alarms,f,TVb,MVb,Penh,PAU,Rpef,Comp,PIFb,PEFb,Ti,Te,EF50,EIP,EEP,Tr,TB,TP,Tbody,Tc,RH,Rinx,BFCF
2025-12-30,10:01:36.397000,Measuring antidote.,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-30,10:01:36.397000,Create measurement 'antidote'. Duration: 00:01:00,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-30,10:01:36.397000,Site Acknowledgement Changed: False,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-30,10:01:36.397000,FinePointe Series WBP [SN 139781]  Site 4 Bias Flow is out of range.,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-30,10:01:36.397000,FinePointe Series WBP [SN 10499C]  Site 3 Bias Flow is out of range.,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-30,10:01:36.397000,FinePointe Series WBP [SN 10499C]  Site 1 Bias Flow is out of range.,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-30,10:01:36.397000,FinePointe Series WBP [SN 139781]  Site 4 Bias Flow is out of range.,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-30,10:01:36.397000,FinePointe Series WBP [SN 10499C]  Site 3 Bias Flow is out of range.,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-30,10:01:36.397000,FinePointe Series WBP [SN 10499C]  Site 1 Bias Flow is out of range.,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-30,10:01:59.067000,6d,Toxicity,Original,,303.0601501464844,0.2450992912054062,74.27983093261719,0.5114436149597168,0.6861915588378906,0.3910607397556305,11.153897285461426,3.037444591522217,2.27825140953064,0.1161517798900604,0.0818287208676338,0.1954240798950195,6.118021488189697,0.0,0.0503963977098465,18.903688430786133,9.85832405090332,37.0,25.0,30.0,50.0,
2025-12-30,10:01:59.067000,FinePointe Series WBP [SN 139781]  Site 4 Bias Flow is out of range.,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-30,10:02:07.067000,6d,Toxicity,Original,,260.1290283203125,0.9045856595039368,240.56997680664065,0.3720247745513916,0.3683889806270599,0.8344109654426575,11.153897285461426,18.20240592956543,31.771583557128903,0.1155535951256752,0.1403349637985229,2.330338954925537,21.10107421875,0.0,0.0986455157399177,19.143213272094727,3.237077474594116,37.0,25.0,30.0,92.85713958740234,
2025-12-30,10:02:07.067000,FinePointe Series WBP [SN 10499C]  Site 3 Bias Flow is out of range.,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-30,10:02:11.067000,6d,Toxicity,Original,,365.2940673828125,0.2600284516811371,94.6404800415039,0.6583335399627686,0.5387340784072876,0.7343470454216003,11.153897285461426,5.3367919921875,6.943393707275391,0.087993323802948,0.0773995369672775,0.5495581030845642,5.253832340240479,0.0,0.0511184707283973,18.219844818115234,12.090859413146973,37.0,25.0,30.0,66.66666412353516,
2025-12-30,10:02:11.067000,FinePointe Series WBP [SN 10499C]  Site 1 Bias Flow is out of range.,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-30,10:02:11.067000,FinePointe Series WBP [SN 139781]  Site 4 Bias Flow is out of range.,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-30,10:02:11.067000,FinePointe Series WBP [SN 10499C]  Site 3 Bias Flow is out of range.,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-30,10:02:23.067000,6d,Toxicity,Original,,38.715599060058594,327.65301513671875,12685.283203125,0.1496061086654663,0.3402449786663055,0.7483381032943726,11.153897285461426,2180.98828125,1265.8853759765625,0.3631334602832794,1.1866294145584106,99.81912231445312,191.496337890625,0.0,0.908605933189392,23.47495460510254,10.006567001342772,37.0,25.0,30.0,92.85713958740234,
2025-12-30,10:02:23.067000,FinePointe Series WBP [SN 139781]  Site 4 Bias Flow is out of range.,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-30,10:02:23.067000,FinePointe Series WBP [SN 10499C]  Site 3 Bias Flow is out of range.,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-30,10:02:23.067000,FinePointe Series WBP [SN 139781]  Site 4 Bias Flow is out of range.,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-30,10:02:37.067000,6d,Toxicity,Original,,30.031009674072266,62.5654182434082,1878.9027099609373,12.967456817626951,8.761242866516113,0.1656894236803054,11.153897285461426,271.4193725585937,334.68927001953125,0.6580786108970642,1.3398562669754028,25.36470603942871,10.368257522583008,748.4717407226562,0.1394288390874862,,,37.0,25.0,30.0,66.66666412353516,
2025-12-30,10:02:37.067000,FinePointe Series WBP [SN 10499C]  Site 3 Bias Flow is out of range.,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-30,10:02:37.067000,Measuring T30.,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-30,10:02:37.067000,Create measurement 'T30'. Duration: 00:29:00,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-30,10:02:37.067000,FinePointe Series WBP [SN 139781]  Site 4 Bias Flow is out of range.,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-30,10:02:37.067000,FinePointe Series WBP [SN 10499C]  Site 3 Bias Flow is out of range.,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-30,10:02:37.067000,FinePointe Series WBP [SN 139781]  Site 4 Bias Flow is out of range.,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-30,10:02:37.067000,FinePointe Series WBP [SN 10499C]  Site 3 Bias Flow is out of range.,,,,,,,,,,,,,,,,,,,,,,,,,
